Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
SaoPaulo,Indisponível,321.0,13,0,Dicoxibe 200mg Pfizer-Whitehall 10 Comprimidos,0,0,0,0,0
SaoPaulo,Indisponível,321.0,13,0,Máscara Capilar Lola Dream Cream 200g,0,0,0,0,0
SãoPaulo,Disponível,321.0,14,7896004710501,Amoxicilina 875mg Genérico Germed 14 Comprimidos Revestidos,"73,86","32,86",-55.5%,"32,86",-55.5%
SaoPaulo,Indisponível,321.0,14,0,Gelatina Lowçucar Plus Com Stevia Sabor Uva 10G,0,0,0,0,0
SaoPaulo,Indisponível,320.0,13,0,Grampo Para Cabelo Loiro Número 5 Corpus,0,0,0,0,0
SaoPaulo,Indisponível,320.0,12,0,Óleo Essencial de Alecrim Cineol orgânico - 5mL,0,0,0,0,0
SãoPaulo,Disponível,320.0,13,7891721201530,Glifage Xr 850mg Merck 30 Comprimidos,"42,48","31,27",-26.4%,"31,27",-26.4%
SãoPaulo,Disponível,320.0,13,7896004758480,Eniagor 50mg/ml Apsen 50ml Solução Capilar,"53,50","50,09",-6.4%,"50,09",-6.4%
SãoPaulo,Disponível,320.0,14,7891106005616,Aspirina Prevent 300mg Bayer 30 Comprimidos,"71,61","62,89",-12.2%,"62,89",-12.2%
SãoPaulo,Disponível,320.0,15,7500435125390,Condicionador Pantene Hidro-Cauterização 400ml,"19,59","14,99",-23.5%,"14,99",-23.5%
SãoPaulo,Disponível,320.0,13,7896422507431,Lansoprazol 30mg Genérico Nova Química 28 Cápsulas,"213,59","30,28",-85.8%,"30,28",-85.8%
SaoPaulo,Indisponível,320.0,13,0,Tônico Facial de Limpeza Bruna Tavares BT Cherry Blossom 150 ml,0,0,0,0,0
SãoPaulo,Disponível,320.0,14,7891058003029,Insulina Lantus Solostar 100UI/ml Sanofi 3ml 1 Caneta Descartável,"125,06","83,59",-33.2%,"83,59",-33.2%
SãoPaulo,Disponível,320.0,13,7898581710547,Noripurum 100mg Blanver 30 Comprimidos Mastigável,"75,63","71,59",-5.3%,"71,59",-5.3%
SãoPaulo,Disponível,320.0,12,4030729003767,Terocoxi 90mg Cristália 14 Comprimidos Revestidos,"92,64","64,85",-30.0%,"64,85",-30.0%
SaoPaulo,Indisponível,320.0,13,0,Biscoito integral com cacau e cereais 160g - Nesfit,0,0,0,0,0
SãoPaulo,Disponível,320.0,12,7891000282809,Kit Composto Lácteo Ninho Fases 1+ 800g 2 Unidades,"50,99","50,99",-,"50,99",-
SãoPaulo,Disponível,320.0,14,7896061995071,Fralda Babysec Ultrasec Galinha Pintadinha XG 20 Unidades,"34,99","34,99",-,"34,99",-
SaoPaulo,Indisponível,320.0,14,0,Farelo de Aveia Vitalin 200g,0,0,0,0,0
SaoPaulo,Indisponível,320.0,15,0,Desin Apple Cider 30sch 45g,0,0,0,0,0
SãoPaulo,Disponível,320.0,12,7896658000379,Dolamin 250mg Farmoquímica 12 comprimidos,"35,00","32,99",-5.7%,"32,99",-5.7%
SaoPaulo,Indisponível,320.0,12,0,"Vizzela Ecobrilho Crystals Pedras Dos Signos - Brilho Para Os Olhos 1,5g - Capricórnio",0,0,0,0,0
SaoPaulo,Indisponível,320.0,14,0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 080,0,0,0,0,0
SaoPaulo,Indisponível,320.0,14,0,Barra De Proteína YoPRO Morango com Chocolate Branco Nutrata 55g,0,0,0,0,0
SaoPaulo,Indisponível,320.0,14,0,Benzetacil 1200UI Supera 4ml 1 Frasco,0,0,0,0,0
SaoPaulo,Indisponível,320.0,13,0,Doce de Leite cremoso com soro Pote de 360g - Oliveira,0,0,0,0,0
SaoPaulo,Indisponível,320.0,14,0,Esponja Ricca Makeup Perfect M Individual 1 Unidade,0,0,0,0,0
SãoPaulo,Disponível,320.0,12,7896222718365,Preservativo Camisinha Olla Efeito Retardante 6 Unidades,"24,88","19,91",-20.0%,"19,91",-20.0%
SaoPaulo,Indisponível,320.0,13,0,Chocolate Trento Massimo Branco Com Cookies 30g,0,0,0,0,0
SãoPaulo,Disponível,319.0,13,7898079000433,Preservativo Prudence Extra Grande Ultra Sensível 8 Unidades,"22,59","19,59",-13.3%,"19,59",-13.3%
SãoPaulo,Disponível,319.0,13,7891058001681,Cloridrato De Amiodarona 200mg Genérico Medley 30 Comprimidos,"36,12","22,59",-37.5%,"22,59",-37.5%
SãoPaulo,Disponível,319.0,15,7896422519922,"Cloridrato Venlafaxina 37,5mg Genérico Medley 30 Cápsulas","55,03","25,24",-54.1%,"25,24",-54.1%
SãoPaulo,Disponível,319.0,14,7896094202771,Ansitec 5mg Libbs 60 Comprimidos,"50,03","46,99",-6.1%,"46,99",-6.1%
SãoPaulo,Disponível,319.0,14,7891317158224,"Cloridrato De Tramadol 37,5mg + Paracetamol 325mg Genérico Zydus 30 Comprimidos","38,39","36,47",-5.0%,"36,47",-5.0%
SãoPaulo,Disponível,319.0,14,7896241225530,Aglucose 100mg Brace Pharma 30 comprimidos,"63,93","60,59",-5.2%,"60,59",-5.2%
SaoPaulo,Indisponível,319.0,13,0,Manitol 200mg/ml Jp Farma 250ml Solução Injetável,0,0,0,0,0
SaoPaulo,Indisponível,319.0,14,0,Escova de Cabelo Ventilada Preta - Soft Brush Océane,0,0,0,0,0
SãoPaulo,Disponível,319.0,15,7898560666896,Lyrica 75mg Lyrica 14 Cápsulas,"26,87","26,87",-,"26,87",-
SaoPaulo,Indisponível,319.0,12,0,Colpotrofine 10mg Theramex 20 Cápsulas,0,0,0,0,0
SaoPaulo,Indisponível,319.0,13,0,Adoçante Finn Stevia e Taumatina 50 Unidades,0,0,0,0,0
SãoPaulo,Disponível,319.0,13,7896004722337,Paracetamol 500mg + Cloridrato de Pseudoefedrina 30mg Genérico EMS 24 Comprimidos,"14,61","12,59",-13.8%,"12,59",-13.8%
SãoPaulo,Disponível,319.0,13,7897411610620,Benicar ODT 40mg Daiichi Sankyo 30 Comprimidos,"88,79","66,59",-25.0%,"66,59",-25.0%
SãoPaulo,Disponível,319.0,14,3282770206968,Protetor Solar Facial Nivea Toque Seco FPS30 Antissinais 40ml,"88,99","82,99",-6.7%,"82,99",-6.7%
SãoPaulo,Disponível,319.0,14,7896181926696,Montelucaste de Sódio 10mg Genérico Neo Química 30 Comprimidos Revestidos,"80,71","44,09",-45.4%,"44,09",-45.4%
SãoPaulo,Disponível,319.0,13,7896269900631,"Psorex 0,5mg/g GSK 1 Bisnaga 30g Pomada","51,33","48,29",-5.9%,"48,29",-5.9%
SãoPaulo,Disponível,319.0,14,7893454714325,Benerva 300mg Cellera Farma 30 Comprimidos,"35,20","30,48",-13.4%,"30,48",-13.4%
SaoPaulo,Indisponível,319.0,13,0,Desinchá Laranja com Canela 10sch 15g,0,0,0,0,0
SãoPaulo,Disponível,319.0,13,7899572802289,Tônico de Crescimento Lola Rapunzel 230ml,"69,99","64,74",-7.5%,"64,74",-7.5%
SaoPaulo,Indisponível,319.0,12,0,Kit Shampoo Eudora Siàge Nutri Rosé 250ml + Condicionador Eudora Siàge Nutri Rosé 200ml,0,0,0,0,0
SãoPaulo,Disponível,319.0,13,7500435145961,Fralda Ever Baby Pants Roupinha XG 24 Unidades,"82,99","82,99",-,"82,99",-
SaoPaulo,Indisponível,319.0,14,0,Doce de Leite em Sachê 60g - Oliveira,0,0,0,0,0
SãoPaulo,Disponível,319.0,15,4005900648419,Loção Pós Barba Nivea Men Deep Black Comfort 100ml,"56,99","45,79",-19.7%,"45,79",-19.7%
SaoPaulo,Indisponível,319.0,13,0,Sabonete Líquido Monange Frutas Vermelhas 240ml,0,0,0,0,0
SaoPaulo,Indisponível,319.0,13,0,Condicionador Pantene Pró-V Miracles Queratina Preenche & Blinda 150ml,0,0,0,0,0
SãoPaulo,Disponível,319.0,14,4005900116192,Loção Hidratante Corporal Nivea Firmador Q10 + Vitamina C Todos Os Tipos De Pele 400ml,"58,10","39,02",-32.8%,"39,02",-32.8%
SãoPaulo,Disponível,319.0,12,7898636190577,Creme para Pernas Goicoechea Calmante com Arnica e Camomila 350g,"44,99","44,99",-,"44,99",-
SãoPaulo,Disponível,319.0,14,7908020502630,"Acetato de Ciproterona 2mg + Etinilestradiol 0,035mg Genérico Merck 21 Comprimidos","36,73","33,45",-8.9%,"33,45",-8.9%
SaoPaulo,Indisponível,319.0,13,0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 040,0,0,0,0,0
SaoPaulo,Indisponível,319.0,14,0,Barra de Cereais Nutry Frutas Vermelhas 22g,0,0,0,0,0
SaoPaulo,Indisponível,319.0,13,0,"Protetor Labial Vult Morango 3,5g",0,0,0,0,0
SãoPaulo,Disponível,319.0,14,7908236800728,"Frontal 0,5mg Pfizer 30 Comprimidos","72,44","65,16",-10.0%,"65,16",-10.0%
SãoPaulo,Disponível,319.0,12,7896658001666,Tandrilax 30mg + 125mg + 50mg + 300mg Aché 30 Comprimidos,"37,16","32,49",-12.6%,"32,49",-12.6%
SaoPaulo,Indisponível,319.0,15,0,Bruma Hidratante - Catharine Hill - 150ml,0,0,0,0,0
SaoPaulo,Indisponível,319.0,13,0,"Bruna Tavares The Magician Purple - Pó Facial 5,3g - Purple-Powder",0,0,0,0,0
SaoPaulo,Indisponível,319.0,12,0,Bruma Revigorante Facial - Vitamin C Jelly Face Mist 100ml,0,0,0,0,0
SaoPaulo,Indisponível,319.0,12,0,Leave-in Frizz Killer Cadiveu Essentials Bye Bye Frizz 120 ml,0,0,0,0,0
SãoPaulo,Disponível,319.0,12,7897316802250,Colírio Pilocarpina 20mg/ml Allergan 10ml,"63,99","63,99",-,"63,99",-
SaoPaulo,Indisponível,318.0,13,0,Bananinha Com Chocolate Ever Nutri Sem Adição De Açúcar 25g,0,0,0,0,0
SãoPaulo,Disponível,318.0,12,7891142115126,Ibuprofeno 600mg Genérico Althaia 10 Cápsulas,"49,84","46,32",-7.1%,"46,32",-7.1%
SaoPaulo,Indisponível,318.0,15,0,Caixa de Bombom 250g Garoto Sortidos Nestle Brasil,0,0,0,0,0
SaoPaulo,Indisponível,318.0,14,0,Gel De Limpeza Facial Antimarcas L’Oréal Paris Glycolic-Bright 150g,0,0,0,0,0
SãoPaulo,Disponível,318.0,14,78907485,Chocolate Talento Garoto Ao Leite Com Avelãs 85g,"5,59","5,59",-,"5,59",-
SaoPaulo,Indisponível,318.0,14,0,Cereal Infantil Mucilon Milho 180g,0,0,0,0,0
SãoPaulo,Disponível,318.0,14,7891000098844,Chocolate Nestlé Classic ao Leite 90g,"7,59","7,59",-,"7,59",-
SãoPaulo,Disponível,318.0,13,7899420506369,Atip 25mg Supera 30 Comprimidos,"54,13","46,59",-13.9%,"46,59",-13.9%
SãoPaulo,Disponível,318.0,12,7896658018992,Artritec 15mg Pharlab 10 Comprimidos,"70,48","46,52",-34.0%,"46,52",-34.0%
SaoPaulo,Indisponível,318.0,13,0,Minoxidil + D-Pantenol + Auxina Tricógena + Queratina 120ml,0,0,0,0,0
SaoPaulo,Indisponível,318.0,12,0,Espuma De Barbear Dr. Jones Precision Form 160ml,0,0,0,0,0
SãoPaulo,Disponível,318.0,12,7896622304847,Dramavit B6 25mg/ml + 5mg/ml Neo Química 20ml Gotas,"14,59","14,59",-,"14,59",-
SaoPaulo,Indisponível,318.0,14,0,Geleia Capilar Seda Boom Volume Maximo 500g,0,0,0,0,0
SãoPaulo,Disponível,318.0,14,7891317476526,Oxalato de Escitalopram 20mg Genérico Eurofarma 60 Comprimidos,"65,69","35,69",-45.7%,"35,69",-45.7%
SãoPaulo,Disponível,318.0,13,7898148294381,Metformina 500mg Genérico Prati Donaduzzi 30 Comprimidos Revestidos,"16,08","9,44",-41.3%,"9,44",-41.3%
SãoPaulo,Disponível,318.0,15,7897947612891,Lavitan Mais Hair Cabelos e Unhas 60 Cápsulas,"45,99","17,39",-62.2%,"17,39",-62.2%
SãoPaulo,Disponível,318.0,12,7896004749624,Tadalafila 5mg Genérico EMS 30 Comprimidos Revestidos,"111,41","10,99",-90.1%,"10,99",-90.1%
SãoPaulo,Disponível,318.0,12,5702191025521,Azelan Creme Dermatológico 200mg/g LEO Pharma 1 Bisnaga com 30g,"93,75","66,23",-29.4%,"66,23",-29.4%
SaoPaulo,Indisponível,318.0,13,0,Bauny Efeito Matte - Base Facial Vegana 27g - Matte Cor 090,0,0,0,0,0
SãoPaulo,Disponível,318.0,13,7896658033872,Piotaz 30mg Brace Pharma 30 Comprimidos,"75,73","65,69",-13.3%,"65,69",-13.3%
SãoPaulo,Disponível,318.0,13,7896422504386,Diclofenaco Potássico 50mg Genérico Geolab 20 Comprimidos,"12,62","7,59",-39.9%,"7,59",-39.9%
SãoPaulo,Disponível,318.0,13,7897595902146,Urbanil 10mg Sanofi Aventis 20 Comprimidos,"106,53","98,59",-7.5%,"98,59",-7.5%
SãoPaulo,Disponível,318.0,13,7896676442380,"Diva 20 3mg + 0,02mg Exeltis 28 Comprimidos Revestidos","72,32","66,32",-8.3%,"66,32",-8.3%
SãoPaulo,Disponível,318.0,12,7896083411603,Óleo Corporal Musquée Rosa Mosqueta 140ml,"92,59","69,99",-24.4%,"69,99",-24.4%
SãoPaulo,Disponível,318.0,14,7898569765514,Trazodona 50mg Genérico Althaia 60 Comprimidos,"38,96","25,99",-33.3%,"25,99",-33.3%
SãoPaulo,Disponível,318.0,14,7896658038112,Trometamol Cetorolaco 10mg Genérico União Química 10 Comprimidos Sublinguais,"36,34","20,69",-43.1%,"20,69",-43.1%
SaoPaulo,Indisponível,318.0,13,0,Blend De Óleos Natutrat S.O.S Bomba De Vitaminas  60ml,0,0,0,0,0
SãoPaulo,Disponível,318.0,12,7898549757119,Pantogar 60mg + 20mg + 60mg + 100mg + 20mg + 20mg Biolab 30 Cápsulas,"115,29","94,54",-18.0%,"94,54",-18.0%
SãoPaulo,Disponível,318.0,13,7891000109908,Composto Lácteo com Fibras Ninho Instantâneo Forti+ Lata 380g,"26,59","21,24",-20.1%,"21,24",-20.1%
SãoPaulo,Disponível,318.0,12,7896007200788,Preservativo Blowtex Sabor Menta 9 Unidades,"23,59","18,54",-21.4%,"18,54",-21.4%
SaoPaulo,Indisponível,318.0,13,0,Advantan 1mg/g Leo Pharma 20g Loção,0,0,0,0,0
SaoPaulo,Indisponível,317.0,12,0,Adoçante em Pó Zero-Cal Eritritol 250g,0,0,0,0,0
SãoPaulo,Disponível,317.0,13,7896714228853,Meloxicam 15mg Genérico Pharlab 10 Comprimidos,"38,32","10,35",-73.0%,"10,35",-73.0%
SãoPaulo,Disponível,317.0,14,7898941911058,Complemento Alimentar Sustagen Kids Baunilha 380g,"38,90","35,01",-10.0%,"35,01",-10.0%
SãoPaulo,Disponível,317.0,13,7897595620620,Rosuvastatina Cálcica 10mg Genérico Sandoz 60 Comprimidos,"74,38","59,59",-19.9%,"59,59",-19.9%
SãoPaulo,Disponível,317.0,12,7891033534418,Condicionador Eudora Siage Cica Theraphy 200ml,"54,99","42,90",-22.0%,"42,90",-22.0%
SãoPaulo,Disponível,317.0,12,7891150023338,Máscara de Tratamento Tresemmé Pró-Hidratação Ativa 400gr,"32,99","26,90",-18.5%,"26,90",-18.5%
SãoPaulo,Disponível,317.0,13,7896001250628,Adoçante Linea Sucralose Gotas 75ml,"16,99","13,69",-19.4%,"13,69",-19.4%
SaoPaulo,Indisponível,317.0,14,0,Óleo Essencial Phyto Ritual 10ml,0,0,0,0,0
SaoPaulo,Indisponível,317.0,15,0,Biomarine Autobronzeador Sun Marine Acelerador de Bronzeado sem Sol 240ml,0,0,0,0,0
SãoPaulo,Disponível,317.0,14,7800005064020,Fio Dental Oral-B Pro Saúde Fio Dental 25 m 2 Unidades,"35,99","30,79",-14.4%,"30,79",-14.4%
SãoPaulo,Disponível,317.0,13,7500435125390,Kit Pantene Hidro-Cauterização Shampoo 350ml + Condicionador 175ml,"19,59","14,99",-23.5%,"14,99",-23.5%
SãoPaulo,Disponível,317.0,14,3701129803424,Protetor Solar Facial Bioderma Photoderm Cover Touch FPS 50+ Dourado 40 g,"119,99","93,99",-21.7%,"93,99",-21.7%
SãoPaulo,Disponível,317.0,13,7891033535217,Máscara Capilar Siáge Nutri Eudora Óleos Poderosos 250g,"76,99","76,99",-,"76,99",-
SãoPaulo,Disponível,317.0,15,7898430191244,Urocran Myralis 30 Cápsulas,"135,59","135,59",-,"135,59",-
SaoPaulo,Indisponível,317.0,15,0,"Trivagel-N 0,32mg/5g +100.000UI/5g + 10mg/5g + 2mg/5g + 50mg/5g + 150mg/5g Marjan 60g  Creme + Aplicadores",0,0,0,0,0
SaoPaulo,Indisponível,317.0,13,0,Pincel Para Coloração Corpus,0,0,0,0,0
SãoPaulo,Disponível,317.0,12,7898587774352,Condicionador L’Oréal Paris Elseve Glycolic Gloss 400ml,"22,99","22,90",-0.4%,"22,90",-0.4%
SaoPaulo,Indisponível,317.0,14,0,Optilar 5mg/ml Gbio 5ml,0,0,0,0,0
SãoPaulo,Disponível,317.0,13,5702157150809,Clopixol 10mg Lundbeck 20 Comprimidos,"345,06","345,06",-,"345,06",-
SãoPaulo,Disponível,317.0,13,7891721202728,Levotiroxina Sódica 175mcg Genérico Merck S/A 30 Comprimidos,"20,96","19,39",-7.5%,"19,39",-7.5%
SaoPaulo,Indisponível,317.0,13,0,Primogyna 1mg Bayer 28 Drágeas,0,0,0,0,0
SãoPaulo,Disponível,317.0,12,7896206403409,Revoc 50mg Abbott 30 Comprimidos Revestidos,"521,42","408,59",-21.6%,"408,59",-21.6%
SaoPaulo,Indisponível,317.0,12,0,Oftalmox 5mg/ml Gbio 5ml Solução Oftálmica Estéril,0,0,0,0,0
SaoPaulo,Indisponível,317.0,12,0,Refresco em pó sabor abacaxi com 18g - Tang,0,0,0,0,0
SãoPaulo,Disponível,317.0,12,7896112402329,Vitamina D Doss 15000UI Biolab 4 Cápsulas Moles,"43,40","43,40",-,"43,40",-
SaoPaulo,Indisponível,317.0,12,0,"Suco Integral Villa Piva Maçã com Hibisco, Canela & Gengibre 300ml",0,0,0,0,0
SaoPaulo,Indisponível,317.0,13,0,Chá Verde Villa Piva Hibisco Cavalinha e Dente-de-Leão 300ml,0,0,0,0,0
SaoPaulo,Indisponível,317.0,13,0,Gel Noturno Para Tratamento Da Acne 30G,0,0,0,0,0
SãoPaulo,Disponível,317.0,13,7896007542482,Absorvente Protetor Diário Intimus® Cuidado Diário 40 unidades,"14,59","10,99",-24.7%,"10,99",-24.7%
SãoPaulo,Disponível,317.0,14,7899706178167,Gel de Limpeza Facial Monange Suave e Profunda Antioleosidade 120g,"39,59","31,99",-19.2%,"31,99",-19.2%
SãoPaulo,Disponível,317.0,14,7896676435108,"Gino Kollagenase 0,6U/g + 0,01g/g Cristália 30g Pomada","78,85","65,65",-16.7%,"65,65",-16.7%
SaoPaulo,Indisponível,317.0,13,0,oleo Corporal Paixão Framboesa Negra 100ml,0,0,0,0,0
SãoPaulo,Disponível,316.0,14,7896004716138,Espironolactona 100mg Genérico EMS 30 comprimidos,"49,10","46,59",-5.1%,"46,59",-5.1%
SaoPaulo,Indisponível,316.0,13,0,Biscoito cream cracker 164g - Triunfo,0,0,0,0,0
SaoPaulo,Indisponível,316.0,13,0,Tônico Hidrafortificante Dabelle Cachos da Onda 100ml,0,0,0,0,0
SãoPaulo,Disponível,316.0,15,7896181928690,Monocordil 20mg Baldacci 30 Comprimidos,"52,59","51,99",-1.1%,"51,99",-1.1%
SãoPaulo,Disponível,316.0,13,3282770152456,Leite Demaquilante Higiporo 120ml - Davene,"53,99","53,99",-,"53,99",-
SãoPaulo,Disponível,316.0,14,7896006209690,Varfarina Sódica 5mg Genérico União Química 30 Comprimidos,"18,40","12,17",-33.9%,"12,17",-33.9%
SãoPaulo,Disponível,316.0,15,7896422506304,Cloridato de Sertralina 50g Genérico Medley 30 Comprimidos,"48,27","11,79",-75.6%,"11,79",-75.6%
SãoPaulo,Disponível,316.0,12,7896007548361,Fralda Huggies Supreme Care M 72 Unidades,"37,99","37,99",-,"37,99",-
SãoPaulo,Disponível,316.0,13,7896094207820,Aradois 25mg Biolab 60 Comprimidos,"122,91","107,99",-12.1%,"107,99",-12.1%
SaoPaulo,Indisponível,316.0,13,0,Loção Demaquilante Facial Ever You Bifásico 120ml,0,0,0,0,0
SãoPaulo,Disponível,316.0,15,7908271302157,Elástico para Cabelo Ever Care Silicone Preto 1 Unidade,"4,99","4,49",-10.0%,"4,49",-10.0%
SãoPaulo,Disponível,316.0,15,7897517926175,Escova de Cabelo Belliz Flex Pocket Cassis 1 Unidade,"33,99","33,99",-,"33,99",-
SãoPaulo,Disponível,316.0,12,7891033534364,Condicionador Eudora Siage Nutri Rose Refil 400ml,"54,99","42,90",-22.0%,"42,90",-22.0%
SãoPaulo,Disponível,316.0,13,7898946291018,Complemento Alimentar Sustagen Baunilha Adultos+ 400g,"89,99","89,99",-,"89,99",-
SaoPaulo,Indisponível,316.0,13,0,Pó Compacto Ultrafino - Dailus - D.2 Claro,0,0,0,0,0
SaoPaulo,Indisponível,316.0,12,0,Pigmento para Resina Epic 2g - Biodinâmica - Pigmento para Resina Epic Azul 2g - Biodinâmica,0,0,0,0,0
SãoPaulo,Disponível,316.0,13,7794728013833,Creme Depolatório Depimiel Men Powefull Corporal Azuleno 120g,"19,59","19,59",-,"19,59",-
SãoPaulo,Disponível,316.0,12,7891317448653,Risperidona 1mg Genérico Eurofarma 30 Comprimidos,"28,17","7,91",-71.9%,"7,91",-71.9%
SaoPaulo,Indisponível,316.0,12,0,Óleo Para Massagem Estimulante PhytoSPA 10ml,0,0,0,0,0
SaoPaulo,Indisponível,316.0,13,0,Abrilar 7mg/ml Farmoquímica 200ml Xarope,0,0,0,0,0
SaoPaulo,Indisponível,316.0,13,0,Manteiga Ghee com Sal Rosa Natural Dom Afonso 200g,0,0,0,0,0
SaoPaulo,Indisponível,316.0,13,0,Gel de Limpeza Facial Monange Gentil Antirressecamento 120g,0,0,0,0,0
SãoPaulo,Disponível,316.0,13,7897316804902,Zymar 3mg/ml Allergan 5ml Solução Oftálmica,"55,33","51,99",-6.0%,"51,99",-6.0%
SãoPaulo,Disponível,316.0,13,7896222720924,Preservativo Camisinha Olla Sensitive 16 Unidades,"49,59","48,99",-1.2%,"48,99",-1.2%
SaoPaulo,Indisponível,316.0,13,0,Bolas De Algodão Sussex 100g,0,0,0,0,0
SãoPaulo,Disponível,316.0,13,7891000295458,Suplemento Alimentar Nutren Protein Chocolate 400g,"91,59","69,69",-23.9%,"69,69",-23.9%
SaoPaulo,Indisponível,316.0,12,0,Umectação Noturna Xô Frizz Forever Liss 250g,0,0,0,0,0
SãoPaulo,Disponível,315.0,14,7898953165401,Haldol 1mg Janssen 20 Comprimidos,"9,11","8,21",-9.9%,"8,21",-9.9%
SaoPaulo,Indisponível,315.0,13,0,Ampola De Tratamento Keramax Cachos Perfeitos  10ml,0,0,0,0,0
SaoPaulo,Indisponível,315.0,13,0,Creme Depilatório Facial Ever You Pétalas De Rosas 40g,0,0,0,0,0
SãoPaulo,Disponível,315.0,15,7891721027017,Hemifumarato de Bisoprol 10mg Genérico Merck 30 Comprimidos,"67,13","40,38",-39.8%,"40,38",-39.8%
SãoPaulo,Disponível,315.0,14,7500435160674,Aparelho de Barbear Gillette Prestobarba Ultragrip - 2 Unidades,"19,99","19,99",-,"19,99",-
SãoPaulo,Disponível,315.0,13,7896714262307,Omeprazol 20mg Genérico União Química 56 Cápsulas Duras,"37,63","13,99",-62.8%,"13,99",-62.8%
SãoPaulo,Disponível,315.0,12,7898569765149,Vitamina D3 10.000UI Althaia 8 Cápsulas,"148,30","81,59",-45.0%,"81,59",-45.0%
SãoPaulo,Disponível,315.0,12,7891317015336,Vitamina D Ohde 7.000UI Momenta Farma 4 Cápsulas,"20,04","17,41",-13.1%,"17,41",-13.1%
SãoPaulo,Disponível,315.0,12,7891010518844,Absorvente Externo SempreLivre Adapt Cobertura Suave 32 Unidades,"37,99","30,39",-20.0%,"30,39",-20.0%
SaoPaulo,Indisponível,315.0,14,0,Máscara para Cílios Curvado Essence Lash Princess Preto 12 ml,0,0,0,0,0
SaoPaulo,Indisponível,315.0,13,0,Pielsana Polihexanida - Solução Aquosa - 350 Ml,0,0,0,0,0
SãoPaulo,Disponível,315.0,12,7894900531008,Água Saborizada Com Gás Crystal Limão 510ml,"4,99","4,99",-,"4,99",-
SaoPaulo,Indisponível,315.0,13,0,Ampola Capilar de Nutrição 15ml Océane,0,0,0,0,0
SãoPaulo,Disponível,315.0,13,7896033211345,Mamadeira Lillo Divertida Rosa Silicone Ortodôntico 240ml,"29,99","29,99",-,"29,99",-
SãoPaulo,Disponível,315.0,14,7897595635198,Aciclovir 400mg Genérico Ranbaxy 25 Comprimidos,"160,09","48,99",-69.4%,"48,99",-69.4%
SãoPaulo,Disponível,315.0,14,7891010878016,Óleo Johnson's Baby Amêndoas 200ml,"62,99","53,99",-14.3%,"53,99",-14.3%
SãoPaulo,Disponível,315.0,13,7891010030476,Kit Johnson's Baby Cabelos Claros Shampoo 400ml + Condicionador Camomila 200ml,"24,99","19,49",-22.0%,"19,49",-22.0%
SaoPaulo,Indisponível,315.0,13,0,Kit De Transporte Para Insulina - Embaeps - Grande,0,0,0,0,0
SãoPaulo,Disponível,315.0,13,7702018013326,Espuma de Barbear Gillette Carbono 150g,"27,59","23,49",-14.9%,"23,49",-14.9%
SãoPaulo,Disponível,315.0,13,7896112401230,Ácido Valproico 250mg Genérico Biolab 25 Cápsulas,"21,68","17,42",-19.6%,"17,42",-19.6%
SãoPaulo,Disponível,315.0,13,7896658033872,Levoid 50mcg Aché 30 Comprimidos,"75,73","65,69",-13.3%,"65,69",-13.3%
SaoPaulo,Indisponível,315.0,14,0,Espuma De Limpeza Facial Kiss Carvão Detox Refrescante 100ml,0,0,0,0,0
SãoPaulo,Disponível,315.0,12,7899420506499,Grece 15mg Supera 30 Cápsulas,"109,77","109,77",-,"109,77",-
SaoPaulo,Indisponível,315.0,14,0,Gel de Limpeza Facial Dove Regenerative Efeito Matte & Antioleosidade 150ml,0,0,0,0,0
SãoPaulo,Disponível,315.0,13,7898949409847,Creme Cicatricure Gel Antissinais Diurno FPS 30 Reduz Rugas Profundas e Perda de Firmeza 50g,"69,99","69,99",-,"69,99",-
SãoPaulo,Disponível,315.0,14,7896658037917,Vitamina D Cygnus D 7.000 UI Daiichi Sankyo 30 Cápsulas Moles,"31,59","30,09",-4.7%,"30,09",-4.7%
SãoPaulo,Disponível,315.0,13,7897917005975,Valium 5mg Roché 30 Comprimidos,"26,68","23,51",-11.9%,"23,51",-11.9%
SaoPaulo,Indisponível,315.0,12,0,"Caneta Delineadora Preta - Line My Eyes Océane Edition 1,2ml",0,0,0,0,0
SaoPaulo,Indisponível,315.0,13,0,Supermate Gaseificado Desinchá Lata 269ml,0,0,0,0,0
SaoPaulo,Indisponível,315.0,12,0,Bauny - Tônico Facial 100ml,0,0,0,0,0
SaoPaulo,Indisponível,315.0,14,0,Bauny Great Volume Cor Preto - Máscara para Cílios Great 8g,0,0,0,0,0
SãoPaulo,Disponível,315.0,13,7891010253196,Protetor Solar Facial Neutrogena Sun Fresh Derm Care FPS70 40g,"73,99","59,19",-20.0%,"59,19",-20.0%
SaoPaulo,Indisponível,315.0,13,0,L-CARN 2000 líquida Limão 480 ML Integralmédica,0,0,0,0,0
SaoPaulo,Indisponível,315.0,13,0,Cílios Ricca Fios Sintéticos Vol 2 Médio Longo 1 Par,0,0,0,0,0
