Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
SãoPaulo;7896637023849;Unoprost Mesilato De Doxazosina 4mg 30 Comprimidos;Disponível;48,16;48,16;-;48,16;-;Medicamentos;157244;https://www.drogariasaopaulo.com.br/unoprost-4mg-apsen-30-comprimidos/p
SãoPaulo;7896261013483;Cataflam Diclofenaco Potássico 50mg 20 Drágeas;Disponível;56,22;52,39;-6.8%;52,39;-6.8%;Medicamentos;20400;https://www.drogariasaopaulo.com.br/cataflam-50mg-novartis-biociencias-20-drageas/p
SãoPaulo;7896658015205;Quetros Hemifumarato De Quetiapina 200mg 30 Comprimidos Revestidos;Disponível;296,26;273,99;-7.5%;273,99;-7.5%;Medicamentos;325740;https://www.drogariasaopaulo.com.br/quetros-200mg-revestidos-c-30-comprimidos/p
SãoPaulo;7896637028479;Labirin Dicloridrato De Betaistina 16mg 30 Comprimidos;Disponível;21,90;21,90;-;21,90;-;Medicamentos;80381;https://www.drogariasaopaulo.com.br/labirin-apsen-16mg-30-comprimidos/p
SãoPaulo;8429420078581;Protetor Solar Facial Clareador ISDIN FPS 99 Foto Ultra Active Unify Color 50ml Fluído;Disponível;149,99;108,99;-27.3%;108,99;-27.3%;Dermocosméticos/Protetor Solar;507261;https://www.drogariasaopaulo.com.br/clareador-facial-isdin-ultra-active-unify-fusion-fluid-color-fps-99-50ml/p
SãoPaulo;7908791001356;Água Autobronzeadora Corporal Skelt Red Carpet Glow 150ml;Disponível;108,99;108,99;-;108,99;-;Bronzeador;711462;https://www.drogariasaopaulo.com.br/agua-autobronzeadora-corporal-skelt-red-carpet-glow-150ml/p
SãoPaulo;7896014140602;Tinta de Cabelo L’Oréal Paris Imédia Excellence 7.11 Louro Cendré Natural;Disponível;36,89;22,99;-37.7%;22,99;-37.7%;Tinta de Cabelo;57673;https://www.drogariasaopaulo.com.br/tintura-imedia-excellence-loreal-creme-711-louro-natural/p
SãoPaulo;7896422504126;Amoxicilina 500mg Genérico Medley 21 Cápsulas;Disponível;47,67;15,43;-67.6%;15,43;-67.6%;Medicamentos;108227;https://www.drogariasaopaulo.com.br/amoxicilina-500mg-generico-medley-21-capsulas/p
SãoPaulo;7891317016623;Dexfer Ferripolimaltose 100mg 30 Comprimidos;Disponível;68,05;57,59;-15.4%;57,59;-15.4%;Medicamentos;683817;https://www.drogariasaopaulo.com.br/dexfer-400mg-eurofarma-30-comprimidos/p
SãoPaulo;7896108560460;Protetor Solar Cenoura & Bronze FPS30 Aerosol 200ml;Disponível;59,99;46,59;-22.3%;46,59;-22.3%;Protetor Solar;636029;https://www.drogariasaopaulo.com.br/protetor-solar-cenoura-bronze-aero-fps30-pele-molhada-200/p
SãoPaulo;7896382706677;Prozac 20mg Eli Lilly 30 cápsulas;Disponível;194,91;143,99;-26.1%;143,99;-26.1%;Medicamentos;500208;https://www.drogariasaopaulo.com.br/proza20mg-eli-lilly-30-capsulas/p
SãoPaulo;7891350034875;Gel Fixador Bozzano Ação Prolongada Mega Forte Fixação 4 Bisnaga 150g;Disponível;13,99;13,99;-;13,99;-;Gel de Cabelo;265438;https://www.drogariasaopaulo.com.br/gel-fixador-bozzano-acao-prolongada-mega-forte-fixacao-4-bisnaga-150g/p
SãoPaulo;7896112401605;Vonau Flash Cloridrato De Ondansetrona 8mg 10 Comprimidos Menta;Disponível;97,38;90,99;-6.6%;90,99;-6.6%;Medicamentos;707139;https://www.drogariasaopaulo.com.br/vonau-flash-8mg-biolab-menta-10-comprimidos/p
SãoPaulo;7896548111987;Colírio Maxitrol Dexametasona 1mg/ml + Sulfato de Neomicina 5mg/ml + Sulfato de Polimixina B 6000UI/ml 5ml;Disponível;24,64;23,06;-6.4%;23,06;-6.4%;Medicamentos;10278;https://www.drogariasaopaulo.com.br/maxitrol-5ml-colirio/p
SãoPaulo;3606000436442;Sérum Anti-idade SkinCeuticals H. A. Intensifier 30ml;Disponível;537,99;537,99;-;537,99;-;Dermocosméticos/Sérum;610445;https://www.drogariasaopaulo.com.br/serum-corretor-antienvelhecimento-skinceuticals-h-a-intensifier-30ml/p
SãoPaulo;7891317023348;Forfig Silimarina 200mg 60 Cápsulas;Disponível;209,74;207,64;-1.0%;207,64;-1.0%;Medicamentos;687081;https://www.drogariasaopaulo.com.br/forfig-200mg-eurofarma-60-capsulas/p
SãoPaulo;7891045014366;Pristiq Succinato De Desvenlafaxina 100mg 28 Comprimidos Revestidos;Disponível;282,02;222,45;-21.1%;222,45;-21.1%;Medicamentos;327875;https://www.drogariasaopaulo.com.br/pristiq-100mg-wyeth-whitehall-28-comprimidos-revestidos/p
SãoPaulo;7891721014086;Euthyrox Levotiroxina Sódica 125mg 50 Comprimidos;Disponível;56,38;49,49;-12.2%;49,49;-12.2%;Medicamentos;42226;https://www.drogariasaopaulo.com.br/euthyrox-125mg-merck-sharp-50-comprimidos/p
SãoPaulo;7908134200040;Gynotran Metronidazol 750mg + Nitrato de Miconazol 200mg 7 Óvulos Vaginais + 14 Dedeiras;Disponível;122,61;101,99;-16.8%;101,99;-16.8%;Medicamentos;421871;https://www.drogariasaopaulo.com.br/gynotran-7-ovulos-7-luvas/p
SãoPaulo;4005900516961;Creme Hidratante Facial Eucerin Hy-fi 3x Effect Dia FPS 30 Anti-idade 50ml;Disponível;289,99;289,99;-;289,99;-;Dermocosméticos/Creme;710121;https://www.drogariasaopaulo.com.br/creme-facial-anti-idade-eucerin-hyaluron-filler-dia-fps30-50g/p
SãoPaulo;7896672202681;Clenil A Dipropionato De Beclometasona 400mcg/ml 10 Flaconetes;Disponível;92,46;65,59;-29.1%;65,59;-29.1%;Medicamentos;1970;https://www.drogariasaopaulo.com.br/clenil-a-400mcg-ml-10-flaconetes/p
SãoPaulo;7896094207769;Stanglit Cloridrato De Pioglitazona 30mg 30 Comprimidos Revestidos;Disponível;126,71;99,59;-21.4%;99,59;-21.4%;Medicamentos;391441;https://www.drogariasaopaulo.com.br/stanglit-30mg-30-comprimidos-revestidos/p
SãoPaulo;7891040002320;Esponja de Banho Facial Ponjita 3M 1 Unidade;Disponível;12,63;11,37;-10.0%;11,37;-10.0%;Esponja de Banho;56367;https://www.drogariasaopaulo.com.br/esponja-de-banho-ponjita-3m-facial/p
SãoPaulo;7896112166887;Montelucaste 10mg Genérico Teuto 30 Comprimidos Revestidos;Disponível;80,55;39,19;-51.3%;39,19;-51.3%;Medicamentos;560782;https://www.drogariasaopaulo.com.br/montelucaste-10mg-generico-teuto-30-comprimidos-revestidos/p
SãoPaulo;7898040322137;Adoless Gestodeno 0,060mg + Etinilestradiol 0,015mg 3 blísteres 28 Comprimidos Revestidos;Disponível;131,65;122,26;-7.1%;122,26;-7.1%;Medicamentos;585866;https://www.drogariasaopaulo.com.br/adoless-0-060mg-0-015mg-farmoquimica-3-x-28-comprimidos-revestidos/p
SãoPaulo;7895389144222;Máscara Facial Hidratante Dermage 10g;Disponível;25,99;22,99;-11.5%;22,99;-11.5%;Dermocosméticos/Máscara Facial;656674;https://www.drogariasaopaulo.com.br/dremage-mask-caviar-10gr-dermage/p
SãoPaulo;7500435132008;Aparelho de Barbear Gillette Fusion5 + 1 Cartucho;Disponível;57,19;48,99;-14.3%;48,99;-14.3%;Barbeador;698938;https://www.drogariasaopaulo.com.br/aparelho-de-barbear-gillette-fusion5--1-cartucho/p
SãoPaulo;7894916510004;Bramicar HCT Telmisartana 40mg + Hidroclorotiazida 12,5mg 30 Comprimidos;Disponível;107,54;94,86;-11.8%;94,86;-11.8%;Medicamentos;674052;https://www.drogariasaopaulo.com.br/bramicar-hct-40mg125mg-30-comprimidos-ems/p
SãoPaulo;7898040320584;Ginesse Gestodeno 0,075mg + Etinilestradiol 0,020mg 21 Comprimidos;Disponível;42,16;39,19;-7.0%;39,19;-7.0%;Medicamentos;23078;https://www.drogariasaopaulo.com.br/ginesse-farmoquimica-21-comprimidos/p
SãoPaulo;7893454100678;Tandene 125mg + 50mg + 300mg + 30mg Cellera Farma 15 Comprimidos;Disponível;15,21;13,39;-12.0%;13,39;-12.0%;Medicamentos;711314;https://www.drogariasaopaulo.com.br/tandene-125mg--50mg--300mg--30mg-delta-15-comprimidos/p
SãoPaulo;7896006214441;Antigases Simeticona 125mg Genérico União Química 10 Cápsulas;Disponível;5,90;5,90;-;5,90;-;Remédios;701130;https://www.drogariasaopaulo.com.br/simeticona-125mg-generico-uniao-quimica-10-capsulas/p
SãoPaulo;7798140253358;Limpeza Esfoliante Asepxia Carvão Detox Anticravos 120g;Disponível;27,99;26,99;-3.6%;26,99;-3.6%;Esfoliante;710776;https://www.drogariasaopaulo.com.br/esfoliante-facial-asepxia-carvao-detox-120g/p
SãoPaulo;7891150021716;Shampoo Dove Men Proteção Anticaspa 400ml;Disponível;35,99;29,99;-16.7%;29,99;-16.7%;Shampoo;373613;https://www.drogariasaopaulo.com.br/shampoo-dove-men-protecao-anticaspa-400ml/p
SãoPaulo;7501001133627;Shampoo Anticaspa Head & Shoulders Menta Ice 200ml;Disponível;19,99;17,99;-10.0%;17,99;-10.0%;Shampoo;106526;https://www.drogariasaopaulo.com.br/shampoo-head--shoulders-menthol-refrescante-masculino-200ml/p
SãoPaulo;7891045031493;Elifore Succinato De Desvenlafaxina 100mg 28 Comprimidos;Disponível;197,40;155,81;-21.1%;155,81;-21.1%;Medicamentos;640360;https://www.drogariasaopaulo.com.br/elifore-100mg-wyethpfizer-28-comprimidos-revestidos/p
SãoPaulo;3337871310455;Desodorante em Creme Vichy Antitranspirante Eficácia Reforçada 30ml;Disponível;185,99;185,99;-;185,99;-;Dermocosméticos/Desodorante;70904;https://www.drogariasaopaulo.com.br/creme-desodorante-antitranspirante-vichy-7-dias-30ml/p
SãoPaulo;7896014183241;Tinta de Cabelo L’Oréal Paris Casting Creme Gloss 810 Louro Champagne;Disponível;42,59;41,90;-1.6%;41,90;-1.6%;Tinta de Cabelo;281069;https://www.drogariasaopaulo.com.br/tintura-casting-creme-gloss-loreal-brasil-810-louro-perola/p
SãoPaulo;7896094203259;Naprix-D Ramipril 5mg + Hidroclorotiazida 25mg 30 Cápsulas;Disponível;77,47;66,99;-13.5%;66,99;-13.5%;Medicamentos;79596;https://www.drogariasaopaulo.com.br/naprix-d-5-25-0mg-libbs-30-capsulas/p
SãoPaulo;4005808808243;Esfoliante Corporal Nivea para Banho 204g;Disponível;44,90;29,90;-33.4%;29,90;-33.4%;Esfoliante;208361;https://www.drogariasaopaulo.com.br/esfoliante-corporal-nivea-bath-care-200ml/p
SãoPaulo;7896112125662;Azitromicina 500mg Genérico Teuto 5 Comprimidos Revestidos;Disponível;40,39;18,59;-54.0%;18,59;-54.0%;Medicamentos;525340;https://www.drogariasaopaulo.com.br/azitromicina-500mg-generico-teuto-5-comprimidos-revestidos/p
SãoPaulo;7896637028219;Lonium Brometo De Otilonio 40mg 60 Comprimidos Revestidos;Disponível;143,94;124,73;-13.3%;124,73;-13.3%;Medicamentos;177750;https://www.drogariasaopaulo.com.br/lonium-40mg-apsen-60-comprimidos-revestidos/p
SãoPaulo;7893093096110;Chá Mamãe Weleda 22,5g;Disponível;47,59;37,49;-21.2%;37,49;-21.2%;Chá;288160;https://www.drogariasaopaulo.com.br/cha-mamae-weleda-225g/p
SãoPaulo;7896026303088;Pradaxa Etexilato De Dabigatrana 75mg 30 Comprimidos;Disponível;209,27;194,99;-6.8%;194,99;-6.8%;Medicamentos;214981;https://www.drogariasaopaulo.com.br/pradaxa-75mg-boehringer-30-comprimidos/p
SãoPaulo;7897322714257;Amplium G Tinidazol 30mg/g + Nitrato de Miconazol 20mg/g 40g Creme Vaginal + 7 Aplicadores;Disponível;42,19;36,99;-12.3%;36,99;-12.3%;Medicamentos;645389;https://www.drogariasaopaulo.com.br/amplium-g-creme-vaginal-40g-com-7-aplicadores-hypermarcas/p
SãoPaulo;7896281152018;Artrodar Diacereína 50mg 30 Cápsulas;Disponível;267,05;212,99;-20.2%;212,99;-20.2%;Medicamentos;40266;https://www.drogariasaopaulo.com.br/artrodar-50mg-trb-pharma-30-capsulas/p
SãoPaulo;7891010245191;Esfoliante Facial Neutrogena Purified Skin 100g;Disponível;56,99;52,99;-7.0%;52,99;-7.0%;Dermocosméticos/Creme;664537;https://www.drogariasaopaulo.com.br/esfoliante-corpo-neutrogena-purified-skin-100gr-johnson-saude/p
SãoPaulo;7897322709987;Addera D3 Vitamina D 10.000UI 4 Cápsulas;Disponível;68,54;54,83;-20.0%;54,83;-20.0%;Medicamentos;635308;https://www.drogariasaopaulo.com.br/addera-d3-10000ui-4-capsulas-gel-hypermarcas/p
SãoPaulo;7896007551262;Fralda Huggies Supreme Care Roupinha M 72 Unidades;Disponível;124,99;89,99;-28.0%;89,99;-28.0%;Fraldas;699039;https://www.drogariasaopaulo.com.br/fralda-huggies-roupinha-supreme-care-m-72-unidades/p
SãoPaulo;070942507233;Cera Ortodôntica GUM Sabor Neutro 5 Barras;Disponível;10,59;10,59;-;10,59;-;Cera Ortodôntica;698890;https://www.drogariasaopaulo.com.br/cera-ortodontica-gum-sunstar-17g/p
SãoPaulo;7896641813399;FiberNorm 10 sachês de 5g;Disponível;62,99;62,99;-;62,99;-;Fibra Alimentar;614904;https://www.drogariasaopaulo.com.br/fibernorm---10-sachets-takeda/p
SãoPaulo;7896061995071;Fralda Babysec Ultrasec Galinha Pintadinha XG 20 Unidades;Disponível;34,99;34,99;-;34,99;-;Fraldas;474231;https://www.drogariasaopaulo.com.br/fralda-babysec-ultra-jumbo-xg-20/p
SãoPaulo;7891150073098;Desodorante Antitranspirante Aerosol Dove Clinical Original Clean 150ml;Disponível;26,59;21,29;-19.9%;21,29;-19.9%;Desodorante;718386;https://www.drogariasaopaulo.com.br/desodorante-dove-aerosol-clinical-original-clean-150ml/p
SãoPaulo;7896798603584;Barra de Frutas Supino Zero Banana ao Leite 24g;Disponível;4,59;4,59;-;4,59;-;Barra de Frutas;7188;https://www.drogariasaopaulo.com.br/barra-de-frutas-supino-zero-banana-ao-leite-24g/p
SãoPaulo;7896061995019;Fralda Babysec Ultrasec Galinha Pintadinha P 28 Unidades;Disponível;33,59;27,90;-16.9%;27,90;-16.9%;Fraldas;474266;https://www.drogariasaopaulo.com.br/fralda-babysec-ultra-jumbo-p28/p
SãoPaulo;7899621108935;Barra Best Whey Bar Original 30g;Disponível;12,59;12,59;-;12,59;-;Barra de Proteína;688053;https://www.drogariasaopaulo.com.br/barra-best-whey-original-30gr-amcunha/p
SãoPaulo;7898569766610;Vitamina D3 7.000UI Althaia 8 Cápsulas;Disponível;21,09;17,59;-16.6%;17,59;-16.6%;Medicamentos;708720;https://www.drogariasaopaulo.com.br/vitamina-d3-7000ui-althaia-8-capsulas/p
SãoPaulo;7898656390650;Fralda Calça MamyPoko Seca Roupinha G 50 Unidades;Disponível;115,99;108,99;-6.0%;108,99;-6.0%;Fraldas;717720;https://www.drogariasaopaulo.com.br/fralda-mamypoko-calca-super-seca-g-50-unidades/p
SãoPaulo;7500435145978;Fralda Pampers Pants Premium Care Roupinha M 78 Unidades;Disponível;159,59;124,67;-21.9%;124,67;-21.9%;Fraldas;694991;https://www.drogariasaopaulo.com.br/fraldas-pampers-pants-premium-care-top-m-78-unidades/p
SãoPaulo;7898623956711;Kit Salon Line Hidra Ceramidas Shampoo 300ml + Condicionador 300ml;Disponível;23,99;19,19;-20.0%;19,19;-20.0%;Shampoo e Condicionador;697745;https://www.drogariasaopaulo.com.br/kit-salon-line-hidra-ceramidas-shampoo-300ml--condicionador-300ml/p
SãoPaulo;7896061995033;Fralda Babysec Ultrasec Galinha Pintadinha M 26 Unidades;Disponível;34,99;34,99;-;34,99;-;Fraldas;474258;https://www.drogariasaopaulo.com.br/fralda-babysec-ultra-jumbo-32-m/p
SãoPaulo;7896676438178;Dermacerium HS Nitrato de Cério 4mg + Sulfadiazina de Prata 10mg 15g Gel;Disponível;29,91;24,78;-17.2%;24,78;-17.2%;Medicamentos;322199;https://www.drogariasaopaulo.com.br/dermacerium-hs-15g-silvestre-gel/p
SãoPaulo;7898656390643;Fralda Calça MamyPoko Seca Roupinha M 58 Unidades;Disponível;115,99;108,99;-6.0%;108,99;-6.0%;Fraldas;717703;https://www.drogariasaopaulo.com.br/fralda-mamypoko-calca-super-seca-m-58-unidades/p
SãoPaulo;7898586631335;Cosopt Dorzolamida 2% + Maleato de Timolol 0,5% 10ml Solução Oftálmica;Disponível;384,17;307,99;-19.8%;307,99;-19.8%;Medicamentos;313980;https://www.drogariasaopaulo.com.br/cosopt-2-merck-sharp-10ml-solucao-oftalmica/p
SãoPaulo;7896018700789;Sabonete em Barra Huggies Hora de Sonhar para bebê 75g;Disponível;4,99;4,99;-;4,99;-;Sabonete;507466;https://www.drogariasaopaulo.com.br/sabonete-em-barra-turma-da-monica-cha-de-camomila-75g/p
SãoPaulo;7896658024887;Dastene Dutasterida 0,5mg 30 Cápsulas Moles;Disponível;130,54;98,59;-24.5%;98,59;-24.5%;Medicamentos;549452;https://www.drogariasaopaulo.com.br/dastene-0-5mg-ache-30-capsulas-moles/p
SãoPaulo;7896658026195;Avide Racecadotrila 100mg 9 Cápsulas;Disponível;56,27;48,59;-13.6%;48,59;-13.6%;Medicamentos;567213;https://www.drogariasaopaulo.com.br/avide-100mg-ache-9-capsulas/p
SãoPaulo;7891317014322;Bart H Irbesartana 300mg + Hidroclorotiazida 12,5mg 30 Comprimidos Revestidos;Disponível;151,79;138,16;-9.0%;138,16;-9.0%;Medicamentos;381780;https://www.drogariasaopaulo.com.br/bart-h-300mg125mg-30-comprimidos/p
SãoPaulo;7908236800124;Zoloft Cloridrato De Sertralina 50mg 30 Comprimidos;Disponível;157,63;133,27;-15.5%;133,27;-15.5%;Medicamentos;656062;https://www.drogariasaopaulo.com.br/zoloft--50mg-30-comprimidos-revestidos---c1-wyeth-whitehall/p
SãoPaulo;7896004734552;Modik Imiquimode 50mg/g 6 Saches Creme;Disponível;152,79;142,55;-6.7%;142,55;-6.7%;Medicamentos;312967;https://www.drogariasaopaulo.com.br/modik-50mgg-natures-plus-6-saches-creme/p
SãoPaulo;7896090611508;Analgésico e Antiácido Sonrisal Tradicional Dupla Ação 10 Comprimidos Efervescentes;Disponível;16,04;12,99;-19.0%;12,99;-19.0%;Remédios;18988;https://www.drogariasaopaulo.com.br/antiacido-sonrisal-10-comprimidos-efervescentes/p
SãoPaulo;7899824401031;Vitamina Zirvit Kids Suspensão Oral 150ml;Disponível;94,99;90,54;-4.7%;90,54;-4.7%;Complemento Alimentar;387304;https://www.drogariasaopaulo.com.br/vitamina-zirvit-kids-suspensao-oral-150ml/p
SãoPaulo;7896094209206;Ebatz Pitavastatina Cálcica 4mg 30 Comprimidos;Disponível;170,16;127,40;-25.1%;127,40;-25.1%;Medicamentos;695998;https://www.drogariasaopaulo.com.br/ebatz-4mg-libbs-30-comprimidos/p
SãoPaulo;7896212429035;Levaquin Levofloxacino Hemi-Hidratado 500mg 10 Cápsulas;Disponível;429,10;429,10;-;429,10;-;Medicamentos;59196;https://www.drogariasaopaulo.com.br/levaquin-500mg-jonhsons-10-capsulas/p
SãoPaulo;7896658020988;Motore Curcuma Longa 250mg 60 cápsulas;Disponível;179,38;156,99;-12.5%;156,99;-12.5%;Medicamentos;465631;https://www.drogariasaopaulo.com.br/motore-250mg-ache-60-capsulas/p
SãoPaulo;7898946495805;V.IT CARE Multi AZ 60 Comprimidos;Disponível;33,58;20,15;-40.0%;20,15;-40.0%;Complemento Alimentar;662410;https://www.drogariasaopaulo.com.br/multivitaminico-geral-vit-care-60cps-/p
SãoPaulo;7895858017385;Laxante Benestare 625mg 30 Comprimidos Revestidos;Disponível;71,93;68,99;-4.1%;68,99;-4.1%;Remédios;267236;https://www.drogariasaopaulo.com.br/benestare-625mg-medley-30-comprimidos/p
SãoPaulo;7893300521084;Hair Spray Karina Versatilidade & Vitalidade Fixação Normal 400ml;Disponível;37,59;37,43;-0.4%;37,43;-0.4%;Fixador de Cabelo;72192;https://www.drogariasaopaulo.com.br/spray-para-cabelos-flora-karina-300ml/p
SãoPaulo;7891010008147;Protetor Solar Sundown Praia e Piscina FPS50 120ml;Disponível;64,59;51,19;-20.7%;51,19;-20.7%;Protetor Solar;16551;https://www.drogariasaopaulo.com.br/protetor-solar-sundown-sunbalance-fps-50-120ml/p
SãoPaulo;7896094916890;Analgésico Gel Massageador Gelol 60g;Disponível;44,20;38,60;-12.7%;38,60;-12.7%;Remédios;669989;https://www.drogariasaopaulo.com.br/gel-massageador-gelol-60gr-hypermarcas/p
SãoPaulo;7896261000445;Cataflam Diclofenaco Potássico 50mg 20 Comprimidos Dispersíveis;Disponível;55,24;51,99;-5.9%;51,99;-5.9%;Medicamentos;20427;https://www.drogariasaopaulo.com.br/cataflam-dispersivel-50mg-novartis-biociencias-20-comprimidos/p
SãoPaulo;7891317124465;Praiva Cloridrato De Moxifloxacino 400mg 5 Comprimidos Revestidos;Disponível;173,55;159,73;-8.0%;159,73;-8.0%;Medicamentos;615919;https://www.drogariasaopaulo.com.br/praiva-400mg-eurofarma-5-comprimidos-revestidos/p
SãoPaulo;7896212422951;Ultracet Cloridrato de Tramadol 37,5mg + Paracetamol 325mg 10 Comprimidos;Disponível;70,41;59,39;-15.7%;59,39;-15.7%;Medicamentos;104957;https://www.drogariasaopaulo.com.br/ultracet-325mg-johson-10-comprimidos/p
SãoPaulo;7500435146470;Fralda Pampers Pants Ajuste Total Roupinha M 84 unidades;Disponível;149,99;141,99;-5.3%;141,99;-5.3%;Fraldas;691631;https://www.drogariasaopaulo.com.br/fralda-pampers-confort-sec--pants-top-m-84un-procter/p
SãoPaulo;8429420143050;Loção Hidratante Corporal ISDIN Ureadin 10% Ureia 200ml;Disponível;79,99;76,99;-3.8%;76,99;-3.8%;Dermocosméticos/Hidratante;670553;https://www.drogariasaopaulo.com.br/locao-hidratante-corporal-isdin-ureadin-10---200ml/p
SãoPaulo;7896000620620;Chupeta Color Kuka Ortodôntica Decorada Rosa N 1º;Disponível;20,96;20,96;-;20,96;-;Chupeta;613908;https://www.drogariasaopaulo.com.br/chupeta-color-kuka-rosa-bico-ortodontico-0-6-meses/p
SãoPaulo;7896322470194;Vitamina A Capilar Rehidratt 10ml 3 Unidades;Disponível;9,59;9,59;-;9,59;-;Outros;176869;https://www.drogariasaopaulo.com.br/vitamina-a-para-cabelos-rehidratt-10ml-3-unidades/p
SãoPaulo;7891317143084;Tuntá 300mg Eurofarma 30 Comprimidos;Disponível;105,63;95,99;-9.1%;95,99;-9.1%;Medicamentos;563811;https://www.drogariasaopaulo.com.br/tunta-300mg-eurofarma-30-comprimidos/p
SãoPaulo;7891350034950;Gel Condicionador Fixador Ny Looks Fator 4 240g;Disponível;11,99;10,99;-8.3%;10,99;-8.3%;Gel de Cabelo;275123;https://www.drogariasaopaulo.com.br/gel-fixador-ny-looks-mega-fixacao-240g/p
SãoPaulo;7891317009922;Maleato de Trimebutina 200mg Genérico Eurofarma 60 Cápsulas Gelatinosas;Disponível;154,24;121,99;-20.9%;121,99;-20.9%;Medicamentos;535710;https://www.drogariasaopaulo.com.br/trimebutina-200mg-generico-eurofarma-60-capsulas-gelatinosas/p
SãoPaulo;7896637032209;Suplemento Alimentar Probid Lactobacillus Helveticus 30 Cápsulas;Disponível;135,90;121,40;-10.7%;121,40;-10.7%;Remédios;680133;https://www.drogariasaopaulo.com.br/suplemento-alimentar-probid-lactobacillus-helveticus-30-capsulas/p
SãoPaulo;3337872413025;Hidratante Facial La Roche-Posay Effaclar Mat 40ml;Disponível;242,99;183,99;-24.3%;183,99;-24.3%;Dermocosméticos/Hidratante;133701;https://www.drogariasaopaulo.com.br/effaclar-mat-la-roche-posay-40ml/p
SãoPaulo;7891317460532;Noex Budesonida 32mcg 120 Doses;Disponível;46,48;43,59;-6.2%;43,59;-6.2%;Medicamentos;133019;https://www.drogariasaopaulo.com.br/noex-32mcg-eurofarma-120-doses/p
SãoPaulo;7896382706431;Insulina Humalog Insulina Lispro 100UI/ml 1 Caneta 3ml Solução;Disponível;63,52;59,99;-5.6%;59,99;-5.6%;Medicamentos;386049;https://www.drogariasaopaulo.com.br/insulina-humalog-kwikpen-eli-lilly-1-caneta-descartavel-3ml/p
SãoPaulo;7896658006043;Diosmin Diosmina 450mg + Hesperidina 50mg 30 Comprimidos;Disponível;70,37;52,96;-24.7%;52,96;-24.7%;Medicamentos;7692;https://www.drogariasaopaulo.com.br/diosmin-450mg-50mg-ache-30-comprimidos/p
SãoPaulo;7891150060722;Condicionador Seda By Rayza Nicácio Óleos e Babosa 325ml;Disponível;14,99;14,99;-;14,99;-;Condicionador;660973;https://www.drogariasaopaulo.com.br/condicionador-seda-by-rayza-nicacio-oleos-e-babosa-325ml-unilever/p
SãoPaulo;7896018704206;Sabonete Líquido Huggies Extra Suave Refil 200ml;Disponível;14,59;13,32;-8.7%;13,32;-8.7%;Sabonete;716561;https://www.drogariasaopaulo.com.br/sabonete-liquido-huggies-extra-suave-refil-200ml/p
SãoPaulo;7896672203589;Trimbow 100mcg + 6mcg + 12,5mcg Chiesi 120 Doses Aerosol;Disponível;470,05;318,99;-32.1%;318,99;-32.1%;Medicamentos;687332;https://www.drogariasaopaulo.com.br/trimbow-100mcg--6mcg--12-5--mcg-chiesi-aerosol-120-doses/p
SãoPaulo;4006000101248;Creme Facial Eucerin Anti-Pigment Noite 50ml;Disponível;299,99;299,90;-0.0%;299,90;-0.0%;Dermocosméticos/Creme;710148;https://www.drogariasaopaulo.com.br/creme-facial-eucerin-anti-pigment-noite-50ml/p
SãoPaulo;7899420503276;Asea HCT Olmesartana Medoxomila 40mg + Hidroclorotiazida 12,5mg 30 Comprimidos;Disponível;92,26;85,25;-7.6%;85,25;-7.6%;Medicamentos;519103;https://www.drogariasaopaulo.com.br/asea-hct-40mg-12-5mg-30-comprimidos/p
SãoPaulo;7500435145947;Fralda Pampers Pants Premium Care Roupinha G 30 unidades;Disponível;82,99;82,99;-;82,99;-;Fraldas;695025;https://www.drogariasaopaulo.com.br/fraldas-pampers-pants-premium-care-g-30-unidades/p
SãoPaulo;7896026304016;Micardis HCT Telmisartana 80mg + Hidroclorotiazida 25mg 30 Comprimidos Revestidos;Disponível;260,30;236,17;-9.3%;236,17;-9.3%;Medicamentos;335525;https://www.drogariasaopaulo.com.br/micardis-hct-8025mg-boehringer-30-comprimidos-revestidos/p
SãoPaulo;7896212425617;Invega Paliperidona 3mg 28 Comprimidos Revestidos;Disponível;612,63;511,82;-16.5%;511,82;-16.5%;Medicamentos;192503;https://www.drogariasaopaulo.com.br/invega-3mg-johnson-28-comprimidos-revestidos/p
SãoPaulo;7898040329648;Probiótico Floratil 100mg FQM 12 Cápsulas;Disponível;57,27;46,52;-18.8%;46,52;-18.8%;Remédios;7056;https://www.drogariasaopaulo.com.br/floratil-100mg-merck-12-capsulas/p
SãoPaulo;7896311763504;Glutamina Natural Integral Médica 150g;Disponível;49,99;49,99;-;49,99;-;Glutamina;689645;https://www.drogariasaopaulo.com.br/glutamina-natural-integral-medica-150g/p
SãoPaulo;4005808663927;Desodorante Antitranspirante Roll On Nivea Sem Perfume 50ml;Disponível;12,59;8,92;-29.2%;8,92;-29.2%;Desodorante;349950;https://www.drogariasaopaulo.com.br/desodorante-roll-on-nivea-sensitive-sem-perfume-50ml/p
SãoPaulo;3282770138894;Água Micelar Dermatológica Darrow Actine Peles Oleosas 100ml;Disponível;43,99;41,99;-4.5%;41,99;-4.5%;Dermocosméticos/Água Micelar;720089;https://www.drogariasaopaulo.com.br/agua-micelar-darrow-actine-100ml/p
