Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
VeraCruz;7896658038266;Nienza 6,25mg 30 comprimidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;14562;https://www.drogariaveracruz.com.br/nienza-625mg-30-comprimidos/p
VeraCruz;7896094201842;Selimax Pulso 500mg 9 comprimidos revestidos;Disponível;0;0;0;0;0;Antibióticos;23841;https://www.drogariaveracruz.com.br/selimax-pulso-500mg-9-comprimidos-revestidos/p
VeraCruz;7897851221158;Capilarema 75mg 60 comprimidos;Disponível;119,66;90,94;-24.0%;95,73;-20.0%;Sistema Circulatório > Circulação;13730;https://www.drogariaveracruz.com.br/capilarema-75mg-60-comprimidos/p
VeraCruz;7896672201783;JUMEXIL 5 MG C/20 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24842;https://www.drogariaveracruz.com.br/jumexil-5-mg-c20-cpr/p
VeraCruz;7896637015011;Tomat 5mg 30 cápsulas;Disponível;0;0;0;0;0;Vitaminas;19103;https://www.drogariaveracruz.com.br/tomat-5mg-30-capsulas/p
VeraCruz;7896658027604;Divena 40mg 30 comprimidos;Disponível;75,04;62,74;-16.4%;66,04;-12.0%;Digestão > Úlcera e Gastrite;13651;https://www.drogariaveracruz.com.br/divena-40mg-30-comprimidos/p
VeraCruz;7891058003555;Puran T4 12,5mcg 30 comprimidos;Disponível;3,87;2,72;-29.7%;2,86;-26.1%;Hormônios;12876;https://www.drogariaveracruz.com.br/puran-t4-125mcg-30-comprimidos/p
VeraCruz;7891317014377;Buona 150mg 30 cápsulas;Disponível;0;0;0;0;0;Saúde Feminina > Reposição Hormonal;17468;https://www.drogariaveracruz.com.br/buona-150mg-30-capsulas/p
VeraCruz;310119052136;Lubrificante e Umidificante Renu Plus 8ml;Disponível;0;0;0;0;0;Olhos > Produtos para Lentes;12907;https://www.drogariaveracruz.com.br/lubrificante-e-umidificante-renu-plus-8ml/p
VeraCruz;7896094926547;Neosaldina Dip 1g 20 comprimidos;Disponível;39,98;29,24;-26.9%;30,78;-23.0%;Dor e Febre > Enxaqueca;19953;https://www.drogariaveracruz.com.br/neosaldina-dip-1g-20-comprimidos/p
VeraCruz;7896112143994;Carbidol 25mg + 250mg 30 comprimidos;Disponível;0;0;0;0;0;Sistema Nervoso > Remédio para Parkinson | Aché, Roche, Cristália, e mais;10966;https://www.drogariaveracruz.com.br/carbidol-25mg-250mg-30-comprimidos/p
VeraCruz;7896112436102;Flavenos 450mg + 50mg 30 comprimidos revestidos;Disponível;92,05;69,96;-24.0%;73,64;-20.0%;Sistema Circulatório > Circulação;11425;https://www.drogariaveracruz.com.br/flavenos-450mg-50mg-30-comprimidos-revestidos/p
VeraCruz;7896181901747;Cordarex 5mg 30 comprimidos;Disponível;38,69;31,98;-17.3%;33,66;-13.0%;Pressão Alta > Anti-Hipertensivo;12019;https://www.drogariaveracruz.com.br/cordarex-5mg-30-comprimidos/p
VeraCruz;7897322709734;Addera D3 7.000UI 10 cápsulas moles;Disponível;0;0;0;0;0;Vitaminas;17354;https://www.drogariaveracruz.com.br/vitamina-d3-addera-d3-7000ui-10-capsulas-moles/p
VeraCruz;7896026170475;Malvatricin Solução Pronta para Uso 250ml;Disponível;0;0;0;0;0;Dor e Febre > Dor de Garganta;16268;https://www.drogariaveracruz.com.br/solucao-antisseptica-malvatricin-250ml/p
VeraCruz;7898149937928;ZYDENA - 100mg, 2 comprimidos revestidos;Disponível;0;0;0;0;0;Saúde Masculina > Disfunção Erétil;24014;https://www.drogariaveracruz.com.br/zydena-100mg-2-comprimidos-revestidos/p
VeraCruz;7896658038457;Soanza XR 35mg 60 comprimidos;Disponível;98,22;80,25;-18.3%;84,47;-14.0%;Sistema Circulatório;14830;https://www.drogariaveracruz.com.br/soanza-xr-35mg-60-comprimidos/p
VeraCruz;7896714292816;Flavonid 900mg + 100mg 30 comprimidos revestidos;Disponível;117,69;65,97;-43.9%;69,44;-41.0%;Sistema Circulatório > Cardiovasculares;23438;https://www.drogariaveracruz.com.br/flavonid-900mg-100mg-30-comprimidos-revestidos/p
VeraCruz;7896523228150;Xarope Cimetosse 13,33mg/ml Sabor Mel e Menta 120ml;Disponível;28,83;18,35;-36.4%;19,32;-33.0%;Sistema Respiratório > Expectorante;20873;https://www.drogariaveracruz.com.br/xarope-cimetosse-1333mgml-sabor-mel-e-menta-120ml/p
VeraCruz;7896094203044;Elani 28 3mg + 0,03mg 84 comprimidos revestidos;Disponível;232,28;154,47;-33.5%;54,20;-76.7%;Saúde Feminina > Anticoncepcionais;10571;https://www.drogariaveracruz.com.br/elani-28-3mg-003mg-84-comprimidos-revestidos/p
VeraCruz;7896331702545;ABC Creme 10mg/g 20g;Disponível;19,24;13,35;-30.6%;14,05;-27.0%;Pele e Mucosa;17265;https://www.drogariaveracruz.com.br/abc-creme-10mgg-20g/p
VeraCruz;7896523227139;Cimegripe Dor e Febre 200mg/ml Sabor Laranja 15ml;Disponível;15,25;22,33;-0.0%;23,50;-0.0%;Dor e Febre > Analgésico;19232;https://www.drogariaveracruz.com.br/cimegripe-dor-e-febre-200mgml-sabor-laranja-15ml/p
VeraCruz;7896637018029;ARTANE 5MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24971;https://www.drogariaveracruz.com.br/artane-5mg-c30-cpr/p
VeraCruz;7891142128249;Celestone 0,1mg/ml Elixir 120ml;Disponível;0;0;0;0;0;Dor e Febre > Anti-Inflamatórios;10996;https://www.drogariaveracruz.com.br/celestone-01mgml-elixir-120ml/p
VeraCruz;7898581710455;RIVOTRIL - 2,5mg/mL, 1 frasco gotejador com 20mL de suspensão de uso oral;Disponível;0;0;0;0;0;Psicotrópicos;24346;https://www.drogariaveracruz.com.br/rivotril-25mgml-1-frasco-gotejador-com-20ml-de-suspensao-de-uso-oral/p
VeraCruz;7896006216605;Xantinon Complex 100ml;Disponível;18,78;16,06;-14.5%;16,90;-10.0%;Digestão > Laxantes e Reguladores Intestinais;11249;https://www.drogariaveracruz.com.br/xantinon-complex-100ml/p
VeraCruz;7891317003715;Tamiram 500mg 7 comprimidos revestidos;Disponível;129,47;98,40;-24.0%;51,79;-60.0%;Antibióticos;23969;https://www.drogariaveracruz.com.br/tamiram-500mg-7-comprimidos-revestidos/p
VeraCruz;7891106914116;Yasmin 3mg + 0,03mg 21 + 7 comprimidos revestidos;Disponível;0;0;0;0;0;Saúde Feminina > Anticoncepcionais;18017;https://www.drogariaveracruz.com.br/yasmin-3mg-003mg-21-7-comprimidos-revestidos/p
VeraCruz;7896637022644;Yomax 5,4mg 60 comprimidos;Disponível;109,83;93,91;-14.5%;98,85;-10.0%;Saúde Masculina > Disfunção Erétil;18021;https://www.drogariaveracruz.com.br/yomax-54mg-60-comprimidos/p
VeraCruz;7896004703954;Repopil 35 - 2mg + 0,035mg 21 comprimidos revestidos;Disponível;0;0;0;0;0;Saúde Feminina > Reposição Hormonal;16040;https://www.drogariaveracruz.com.br/repopil-35-2mg-0035mg-21-comprimidos-revestidos/p
VeraCruz;7891317011284;Sonic Cloridrato de Trazodona 100mg 30 comprimidos;Disponível;77,42;73,55;-5.0%;77,42;-0.0%;Psicotrópicos;25617;https://www.drogariaveracruz.com.br/sonic-100mg-c30-cpr/p
VeraCruz;7898430191923;TILESTAL 37,5MG C/20 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24690;https://www.drogariaveracruz.com.br/tilestal-375mg-c20-cpr/p
VeraCruz;7896015518875;Avamys Spray Nasal 27,5mg 120 doses 9,1ml;Disponível;75,20;63,58;-15.5%;66,93;-11.0%;Alergias;17402;https://www.drogariaveracruz.com.br/avamys-spray-nasal-275mg-120-doses-91ml/p
VeraCruz;7896641806414;Siilif 100mg 60 comprimidos revestidos;Disponível;197,50;148,23;-24.9%;52,01;-73.7%;Saúde Feminina > Cólica;12481;https://www.drogariaveracruz.com.br/siilif-100mg-60-comprimidos-revestidos/p
VeraCruz;7896862910747;NIFEDIPRESS - 20mg, 30 comprimidos de liberação retardada;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;13262;https://www.drogariaveracruz.com.br/nifedipress-20mg-30-comprimidos-de-liberacao-retardada/p
VeraCruz;7891721201530;Glifage XR 850mg 30 comprimidos de liberação prolongada;Disponível;42,48;32,28;-24.0%;33,98;-20.0%;Diabetes;18392;https://www.drogariaveracruz.com.br/glifage-xr-850mg-30-comprimidos-de-liberacao-prolongada/p
VeraCruz;7898581711230;NEOZINE 25 MG C/20 CPR;Disponível;15,82;12,17;-23.1%;12,81;-19.0%;Psicotrópicos;24826;https://www.drogariaveracruz.com.br/neozine-25-mg-c20-cpr/p
VeraCruz;7897851250561;MONOCORDIL - 20mg, 30 comprimidos;Disponível;20,90;15,09;-27.8%;15,88;-24.0%;Sistema Circulatório > Circulação;24021;https://www.drogariaveracruz.com.br/monocordil-20mg-30-comprimidos/p
VeraCruz;7896676400465;CODEIN 60 MG C/30 CPR;Disponível;115,60;84,56;-26.9%;89,01;-23.0%;Psicotrópicos;24676;https://www.drogariaveracruz.com.br/codein-60-mg-c30-cpr/p
VeraCruz;7897572020191;Janumet 50mg + 1000mg 56 comprimidos revestidos;Disponível;339,79;322,80;-5.0%;113,26;-66.7%;Diabetes;11756;https://www.drogariaveracruz.com.br/janumet-50mg-1000mg-56-comprimidos-revestidos/p
VeraCruz;7891058006402;PURAN T4 - 100mcg, 28 comprimidos;Disponível;0;0;0;0;0;Hormônios;12873;https://www.drogariaveracruz.com.br/puran-t4-100mcg-28-comprimidos/p
VeraCruz;7896658024993;Bravan Duo 320mg/5mg 30 comprimidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;14836;https://www.drogariaveracruz.com.br/bravan-duo-320mg5mg-30-comprimidos/p
VeraCruz;7896004788388;Naridrin Alto Volume Refil 9mg/ml Com 30 Envelopes;Disponível;50,50;47,98;-5.0%;50,50;-0.0%;Sistema Respiratório > Descongestionantes;26160;https://www.drogariaveracruz.com.br/naridrin-alto-volume-refil-9mgml-com-30-envelopes/p
VeraCruz;7896658035784;LUTAB 20MG C/30 CPR;Disponível;223,47;165,59;-25.9%;58,10;-74.0%;Psicotrópicos;25011;https://www.drogariaveracruz.com.br/lutab-20mg-c30-cpr/p
VeraCruz;7898586630314;RESTIVA 5MG C/2 ADESIVOS;Disponível;0;0;0;0;0;Psicotrópicos;24758;https://www.drogariaveracruz.com.br/restiva-5mg-c2-adesivos/p
VeraCruz;7891058022488;Depura 1.000UI 30 cápsulas gelatinosas moles;Disponível;0;0;0;0;0;Vitaminas;18376;https://www.drogariaveracruz.com.br/depura-1000ui-30-capsulas-gelatinosas-moles/p
VeraCruz;7891317485313;Tamiram 750mg 5 comprimidos revestidos;Disponível;133,72;104,17;-22.1%;54,83;-59.0%;Antibióticos;23958;https://www.drogariaveracruz.com.br/tamiram-750mg-5-comprimidos-revestidos/p
VeraCruz;-;Librene Diu Cobre e Prata Tamanho Normal TCU380AG;Disponível;0;0;0;0;0;Saúde Feminina > Anticoncepcionais;;https://www.drogariaveracruz.com.br/librene-diu-cobre-e-prata-tamanho-normal-tcu380ag/p
VeraCruz;7897194237380;Óleo Mineral Icar 100ml;Disponível;0;0;0;0;0;Digestão > Laxantes e Reguladores Intestinais;13227;https://www.drogariaveracruz.com.br/oleo-mineral-icar-100ml/p
VeraCruz;7896658005435;Flogoral 3mg Pastilhas Sabor Limão 12un;Disponível;0;0;0;0;0;Dor e Febre > Dor de Garganta;11444;https://www.drogariaveracruz.com.br/flogoral-3mg-pastilhas-sabor-limao-12un/p
VeraCruz;7896112165538;Kit Solução para Lentes Bio Soak Olhos Sensíveis 360ml+120ml + Estojo para Lentes;Disponível;54,50;46,60;-14.5%;49,05;-10.0%;Olhos > Produtos para Lentes;17728;https://www.drogariaveracruz.com.br/kit-solucao-para-lentes-bio-soak-olhos-sensiveis-360ml120ml-estojo-para-lentes/p
VeraCruz;7896261000742;TEGRETOL 20 MG XPE C/100 ML;Disponível;0;0;0;0;0;Psicotrópicos;24552;https://www.drogariaveracruz.com.br/tegretol-20-mg-xpe-c100-ml/p
VeraCruz;7891142202833;Garasone 1mg/ml + 3mg/ml 1 Frasco Gotejador Com 20ml de Solução de Uso Otológico Ou Oftalmológico;Disponível;32,39;27,39;-15.4%;28,83;-11.0%;Antibióticos;23856;https://www.drogariaveracruz.com.br/garasone-1mgml-3mgml-1-frasco-gotejador-com-20ml-de-solucao-de-uso-otologico-ou-oftalmologico/p
VeraCruz;7896181905288;Alenia Refil 6mcg + 200mcg 60 cápsulas inalatórias;Disponível;118,83;112,89;-5.0%;59,42;-50.0%;Sistema Respiratório > Asma;10874;https://www.drogariaveracruz.com.br/alenia-refil-6mcg-200mcg-60-capsulas-inalatorias/p
VeraCruz;7891317489700;Vast 20mg 30 comprimidos revestidos;Disponível;97,60;69,54;-28.7%;73,20;-25.0%;Colesterol e Triglicerídeos;10818;https://www.drogariaveracruz.com.br/vast-20mg-30-comprimidos-revestidos/p
VeraCruz;7898158692139;NAUSILON B6 - 25mg/mL + 5mg/mL, 1 frasco gotejador com 20mL de solução de uso oral;Disponível;0;0;0;0;0;Digestão > Náuseas;11921;https://www.drogariaveracruz.com.br/nausilon-b6-25mgml-5mgml-1-frasco-gotejador-com-20ml-de-solucao-de-uso-oral/p
VeraCruz;7896181901808;Cordarex 10mg 30 comprimidos;Disponível;61,03;48,12;-21.2%;50,65;-17.0%;Pressão Alta > Anti-Hipertensivo;12027;https://www.drogariaveracruz.com.br/cordarex-10mg-30-comprimidos/p
VeraCruz;7896004775685;Fixenato 150mg 1 comprimido revestido;Disponível;0;0;0;0;0;Para os Ossos > Osteoporose;19449;https://www.drogariaveracruz.com.br/fixenato-150mg-1-comprimido-revestido/p
VeraCruz;7896641804205;Reparil Gel 30g;Disponível;39,83;35,19;-11.6%;37,04;-7.0%;Dor e Febre > Anti-Inflamatórios;16013;https://www.drogariaveracruz.com.br/reparil-gel-30g/p
VeraCruz;5702191007947;Daivonex 50mcg/g Pomada Dermatológica 30g;Disponível;137,35;108,30;-21.2%;57,00;-58.5%;Dor e Febre > Anti-Inflamatórios;12584;https://www.drogariaveracruz.com.br/daivonex-50mcgg-pomada-dermatologica-30g/p
VeraCruz;7896112400448;Suplemento Capilar Pantogar Neo 60 Cápsulas;Disponível;160,40;152,38;-5.0%;53,47;-66.7%;Tratamento Capilar > Queda De Cabelo;12791;https://www.drogariaveracruz.com.br/suplemento-capilar-pantogar-neo-60-capsulas/p
VeraCruz;7896523201771;Pralívio 100mg/ml Sabor Tutti-Frutti 20ml;Disponível;0;0;0;0;0;Dor e Febre > Analgésico;20909;https://www.drogariaveracruz.com.br/pralivio-100mgml-sabor-tutti-frutti-20ml/p
VeraCruz;7896422519489;Pyloripac c/14 Blister;Disponível;0;0;0;0;0;Antibióticos;24427;https://www.drogariaveracruz.com.br/pyloripac-c14-blister/p
VeraCruz;7896658008788;Levoid 75mcg 30 comprimidos;Disponível;21,55;17,20;-20.2%;18,10;-16.0%;Hormônios;17880;https://www.drogariaveracruz.com.br/levoid-75mcg-30-comprimidos/p
VeraCruz;7891010974930;Pastilha Benalet Sabor Menta 4un;Disponível;15,33;14,56;-5.0%;15,33;-0.0%;Dor e Febre > Dor de Garganta;17677;https://www.drogariaveracruz.com.br/pastilha-benalet-sabor-menta-4un/p
VeraCruz;7891317421755;Sinot Clav 875mg + 125mg 20 comprimidos revestidos;Disponível;109,82;83,47;-24.0%;87,86;-20.0%;Antibióticos;23932;https://www.drogariaveracruz.com.br/sinot-clav-875mg-125mg-20-comprimidos-revestidos/p
VeraCruz;7896637032919;Xafac 2,5mg 30 comprimidos;Disponível;95,32;62,48;-34.5%;65,77;-31.0%;Sistema Circulatório > Cardiovasculares;15054;https://www.drogariaveracruz.com.br/xafac-25mg-30-comprimidos/p
VeraCruz;7891058001155;Novalgina 1g 10 comprimidos;Disponível;25,76;22,27;-13.5%;23,44;-9.0%;Dor e Febre > Enxaqueca;11995;https://www.drogariaveracruz.com.br/analgesico-novalgina-1g-10-comprimidos/p
VeraCruz;7897411610682;Benicar HCT 40mg/25mg 30 comprimidos revestidos;Disponível;108,55;79,40;-26.9%;83,58;-23.0%;Pressão Alta > Anti-Hipertensivo;17713;https://www.drogariaveracruz.com.br/benicar-hct-40mg25mg-30-comprimidos-revestidos/p
VeraCruz;7896206400866;Arimidex 1mg 28 cápsulas;Disponível;0;0;0;0;0;Oncológicos e Alto Custo;20573;https://www.drogariaveracruz.com.br/arimidex-1mg-28-capsulas/p
VeraCruz;7896026306126;Striverdi Respimat 2,5mcg/puff Solução Inalatória 4ml + 1 inalador tipo Respimat (60 doses);Disponível;0;0;0;0;0;Sistema Respiratório > DPOC;17924;https://www.drogariaveracruz.com.br/striverdi-respimat-25mcgpuff-solucao-inalatoria-4ml-1-inalador-tipo-respimat-60-doses/p
VeraCruz;7896523224459;Nevralgex Cimed 10 comprimidos;Disponível;8,13;4,09;-49.7%;4,31;-47.0%;Dor e Febre > Analgésico;11935;https://www.drogariaveracruz.com.br/nevralgex-cimed-10-comprimidos/p
VeraCruz;5702150153906;VURTUOSO 20MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24798;https://www.drogariaveracruz.com.br/vurtuoso-20mg-c30-cpr/p
VeraCruz;7898037084680;Cistitemed 30 comprimidos;Disponível;0;0;0;0;0;Saúde Feminina > Medicamentos Urinários;20887;https://www.drogariaveracruz.com.br/cistitemed-30-comprimidos/p
VeraCruz;7898074617742;Spidufen770mg Sabor Damasco com 6 Envelopes de 3g cada;Disponível;0;0;0;0;0;Dor e Febre > Analgésico;18679;https://www.drogariaveracruz.com.br/spidufen770mg-sabor-damasco-com-6-envelopes-de-3g-cada/p
VeraCruz;7896523202204;Loratamed Loratadina 1mg/ml Sabor Uva 100ml;Disponível;27,78;21,38;-23.0%;22,50;-19.0%;Alergias;15868;https://www.drogariaveracruz.com.br/loratamed-loratadina-1mgml-sabor-uva-100ml/p
VeraCruz;7896112422235;Novanlo 5mg 60 comprimidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;13701;https://www.drogariaveracruz.com.br/novanlo-5mg-60-comprimidos/p
VeraCruz;7891268148961;Olmetec Anlo 40mg + 5mg 30 comprimidos revestidos;Disponível;0;0;0;0;0;Pressão Alta > Anti-Hipertensivo;16342;https://www.drogariaveracruz.com.br/olmetec-anlo-40mg-5mg-30-comprimidos-revestidos/p
VeraCruz;7897572001435;REMERON SOLTAB 15 MG C/30 CPR;Disponível;167,31;122,39;-26.8%;64,42;-61.5%;Psicotrópicos;24861;https://www.drogariaveracruz.com.br/remeron-soltab-15-mg-c30-cpr/p
VeraCruz;7898158694416;Neralgyn 20 drágeas;Disponível;0;0;0;0;0;Dor e Febre > Analgésico;15471;https://www.drogariaveracruz.com.br/neralgyn-20-drageas/p
VeraCruz;7898029551855;Daflon 1000mg FFPM 60 comprimidos revestidos;Disponível;338,17;266,65;-21.1%;93,56;-72.3%;Sistema Circulatório > Circulação;12577;https://www.drogariaveracruz.com.br/daflon-1000mg-ffpm-60-comprimidos-revestidos/p
VeraCruz;7897406119879;Cutisanol 1,5mg/g + 45mg/g Gel 100g;Disponível;73,73;57,44;-22.1%;60,46;-18.0%;Pele e Mucosa;12569;https://www.drogariaveracruz.com.br/cutisanol-15mgg-45mgg-gel-100g/p
VeraCruz;7896658002700;Vertizine D 10mg + 3mg 20 comprimidos;Disponível;0;0;0;0;0;Sistema Nervoso > Medicamentos Antivertiginosos: Ginkgo, Tanakan, Equitam;10847;https://www.drogariaveracruz.com.br/vertizine-d-10mg-3mg-20-comprimidos/p
VeraCruz;7896548112793;Ciloxan 3mg/ml 1 Frasco Gotejador Com 5ml de Solução Oftálmica;Disponível;34,01;28,43;-16.4%;29,93;-12.0%;Antibióticos;23843;https://www.drogariaveracruz.com.br/ciloxan-3mgml-1-frasco-gotejador-com-5ml-de-solucao-oftalmica/p
VeraCruz;7896093002471;Pastilhas Vick Drops Sabor Artificial de Mentol 10g;Disponível;0;0;0;0;0;Dor e Febre > Dor de Garganta;17985;https://www.drogariaveracruz.com.br/pastilhas-vick-drops-sabor-artificial-de-mentol-10g/p
VeraCruz;7896261019348;Cataflam Pro XT 23,2mg/g Emugel 100g;Disponível;93,39;71,87;-23.0%;75,65;-19.0%;Dor e Febre > Contusão e Relaxante Muscular;17767;https://www.drogariaveracruz.com.br/cataflam-pro-xt-232mgg-emugel-100g/p
VeraCruz;7891058022815;Dorflex Uno 1g 10 comprimidos;Disponível;19,40;16,59;-14.5%;17,46;-10.0%;Dor e Febre > Enxaqueca;18568;https://www.drogariaveracruz.com.br/analgesico-dorflex-uno-1g-com-10-comprimidos/p
VeraCruz;7896112400110;Doss 7.000UI 4 cápsulas gelatinosas moles;Disponível;0;0;0;0;0;Para os Ossos > Osteoporose;13078;https://www.drogariaveracruz.com.br/suplemento-alimentar-doss-7000ui-vitamina-d3-4-capsulas-gelatinosas-moles/p
VeraCruz;7896658036392;Probiótico ProHN 30 cápsulas;Disponível;121,50;115,43;-5.0%;60,75;-50.0%;Digestão > Laxantes e Reguladores Intestinais;19827;https://www.drogariaveracruz.com.br/probiotico-prohn-30-capsulas/p
VeraCruz;7896004703251;Loratadina 1mg/ml EMS Sabor Cereja 100ml;Disponível;40,69;20,10;-50.6%;21,16;-48.0%;Alergias;15866;https://www.drogariaveracruz.com.br/loratadina-1mgml-ems-sabor-cereja-100ml/p
VeraCruz;7899824400478;Lacass 66,66mg 14 comprimidos revestidos;Disponível;75,60;61,77;-18.3%;65,02;-14.0%;Digestão > Laxantes e Reguladores Intestinais;15445;https://www.drogariaveracruz.com.br/lacass-6666mg-14-comprimidos-revestidos/p
VeraCruz;7896112160281;Ibupril 400mg 8 cápsulas gelatinosas moles;Disponível;23,61;7,18;-69.6%;7,56;-68.0%;Dor e Febre > Analgésico;20541;https://www.drogariaveracruz.com.br/ibupril-400mg-8-capsulas-gelatinosas-moles/p
VeraCruz;7896658025129;Prolive 15 cápsulas;Disponível;73,90;70,21;-5.0%;73,90;-0.0%;Digestão > Laxantes e Reguladores Intestinais;10249;https://www.drogariaveracruz.com.br/prolive-15-capsulas/p
VeraCruz;7896094925915;Buscofem 200mg/ml Gotas Sabor Tutti-Frutti 20ml;Disponível;28,90;27,46;-5.0%;28,90;-0.0%;Dor e Febre > Analgésico;22325;https://www.drogariaveracruz.com.br/buscofem-200mgml-gotas-sabor-tutti-frutti-20ml/p
VeraCruz;7896255766050;PEDIALYTE 45 ZINCO - frasco contendo 500mL de solução de uso oral sabor maçã;Disponível;0;0;0;0;0;Digestão > Laxantes e Reguladores Intestinais;15931;https://www.drogariaveracruz.com.br/pedialyte-45-zinco-frasco-contendo-500ml-de-solucao-de-uso-oral-sabor-maca/p
VeraCruz;7896317910292;DPrev 5.000UI 30 comprimidos revestidos;Disponível;91,15;63,21;-30.7%;66,54;-27.0%;Vitaminas;12144;https://www.drogariaveracruz.com.br/dprev-5000ui-30-comprimidos-revestidos/p
VeraCruz;7891317103323;BetaTrinta 5mg/ml + 2 mg/ml Suspensão Injetável 1ml + seringa;Disponível;31,66;26,16;-17.4%;27,54;-13.0%;Dor e Febre > Anti-Inflamatórios;10945;https://www.drogariaveracruz.com.br/betatrinta-5mgml-2-mgml-suspensao-injetavel-1ml-seringa/p
VeraCruz;7896548197554;Vigadexa 05mg/ml + 01mg/ml 1 Frasco Com 5ml de Solução deu So Oftalmológico;Disponível;53,28;44,55;-16.4%;46,89;-12.0%;Antibióticos;23933;https://www.drogariaveracruz.com.br/vigadexa-05mgml-01mgml-1-frasco-com-5ml-de-solucao-deu-so-oftalmologico/p
VeraCruz;7896094207615;RECONTER - 20mg, 30 comprimidos revestidos;Disponível;234,85;167,33;-28.8%;58,71;-75.0%;Psicotrópicos;24231;https://www.drogariaveracruz.com.br/reconter-20mg-30-comprimidos-revestidos/p
VeraCruz;7891317000653;DESVE 100MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24871;https://www.drogariaveracruz.com.br/desve-100mg-c30-cpr/p
VeraCruz;7897572001428;REMERON 30 MG C/30 CPR;Disponível;0;0;0;0;0;Psicotrópicos;24860;https://www.drogariaveracruz.com.br/remeron-30-mg-c30-cpr/p
VeraCruz;1000000311;AAS Infantil 100mg com 10 comprimidos;Disponível;0;0;0;0;0;Dor e Febre > Analgésico;17263;https://www.drogariaveracruz.com.br/aas-infantil-100mg-com-10-comprimidos/p
VeraCruz;7896641808982;Dexilant 30mg Takeda 30 cápsulas de liberação retardada;Disponível;129,76;104,79;-19.2%;55,15;-57.5%;Digestão > Úlcera e Gastrite;16926;https://www.drogariaveracruz.com.br/dexilant-30mg-takeda-30-capsulas-de-liberacao-retardada/p
VeraCruz;7896094209008;ZETRON XL 300MG C/30 CPR;Disponível;155,34;113,63;-26.9%;59,81;-61.5%;Psicotrópicos;24779;https://www.drogariaveracruz.com.br/zetron-xl-300mg-c30-cpr/p
VeraCruz;7899547508086;Fumarato Cetotifeno Xarope 120ml;Disponível;0;0;0;0;0;Sistema Respiratório > Asma;25199;https://www.drogariaveracruz.com.br/fumarato-cetotifeno-xpe-120ml/p
VeraCruz;7894916516389;VOGNUS 10MG C/30 CPR;Disponível;157,07;119,38;-24.0%;62,83;-60.0%;Psicotrópicos;25049;https://www.drogariaveracruz.com.br/vognus-10mg-c30-cpr/p
VeraCruz;7896523206868;Diad 0,75mg 2 comprimidos;Disponível;0;0;0;0;0;Saúde Feminina > Pílula Do Dia Seguinte;16924;https://www.drogariaveracruz.com.br/diad-075mg-2-comprimidos/p
VeraCruz;7891721027451;Glifage XR 750mg 30 comprimidos de liberação prolongada;Disponível;0;0;0;0;0;Diabetes;12668;https://www.drogariaveracruz.com.br/glifage-xr-750mg-30-comprimidos-de-liberacao-prolongada/p
VeraCruz;7896112401025;Noctiden 10mg Com 30 Comprimidos;Disponível;0;0;0;0;0;Antibióticos;24242;https://www.drogariaveracruz.com.br/noctiden-10mg-com-30-comprimidos/p
VeraCruz;7896658039577;FUSOR 20MG/ML GTS 15ML C1;Disponível;0;0;0;0;0;Psicotrópicos;24896;https://www.drogariaveracruz.com.br/fusor-20mgml-gts-15ml-c1/p
VeraCruz;7896658039522;PARZO 200MG C/30 CPS DURA C1;Disponível;0;0;0;0;0;Psicotrópicos;24908;https://www.drogariaveracruz.com.br/parzo-200mg-c30-cps-dura-c1/p
VeraCruz;7896676432961;Terolac 0,5% Solução Oftálmica 5ml;Disponível;56,96;47,61;-16.4%;50,12;-12.0%;Dor e Febre > Anti-Inflamatórios;17081;https://www.drogariaveracruz.com.br/terolac-05-solucao-oftalmica-5ml/p
VeraCruz;7891142171252;POLARAMINE EXPECTORANTE - 0,40mg/mL + 4mg/mL + 20mg/mL, 1 frasco com 120mL de solução de uso oral;Disponível;0;0;0;0;0;Alergias;10194;https://www.drogariaveracruz.com.br/polaramine-expectorante-040mgml-4mgml-20mgml-1-frasco-com-120ml-de-solucao-de-uso-oral/p
VeraCruz;7894916510363;Tavaflox 750mg 5 comprimidos revestidos;Disponível;0;0;0;0;0;Antibióticos;24435;https://www.drogariaveracruz.com.br/tavaflox-750mg-5-comprimidos-revestidos/p
VeraCruz;7896210507667;Pomada Calêndula Concreta 30g;Disponível;0;0;0;0;0;Pele e Mucosa;15623;https://www.drogariaveracruz.com.br/pomada-calendula-concreta-30g/p
VeraCruz;7891268102208;Dostinex 0,5mg 2 comprimidos;Disponível;0;0;0;0;0;Hormônios;12139;https://www.drogariaveracruz.com.br/dostinex-05mg-2-comprimidos/p
