Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
São João;7897473202771;Sulfato de Salbutamol 100mcg 200 Doses Spray Glenmark;Disponível;36,33;18,39;-49.4%;18,39;-49.4%;Medicamentos > Alergias E Infecções > Asma E Bronquite;10028636;https://www.saojoaofarmacias.com.br/sulfato-de-salbutamol-100mcg-200-doses-spray-glenmark-10028636/p
São João;7896004782768;Apixabana 5mg 60 Comprimidos Ems Genérico;Disponível;260,18;119,90;-53.9%;119,90;-53.9%;Medicamentos > Cardiológicos > Pressão Alta;10046572;https://www.saojoaofarmacias.com.br/apixabana-5mg-60-comprimidos-ems-generico-10046572/p
São João;7896004782713;Apixabana 2,5mg 60 Comprimidos Ems Genérico;Disponível;260,18;112,90;-56.6%;112,90;-56.6%;Medicamentos > Cardiológicos > Pressão Alta;10046569;https://www.saojoaofarmacias.com.br/apixabana-2-5mg-60-comprimidos-ems-generico-10046569/p
São João;7891317125455;Trimeb 200mg 30 Cápsulas;Disponível;88,54;74,19;-16.2%;74,19;-16.2%;Medicamentos > Estômago E Gastrointestinais > Intestino;100006027;https://www.saojoaofarmacias.com.br/trimeb-200mg-30-capsulas-100006027/p
São João;5000456096638;Edistride Dapagliflozina 10mg 30 Comprimidos Aché;Disponível;234,09;186,09;-20.5%;186,09;-20.5%;Medicamentos > Diabetes;10031215;https://www.saojoaofarmacias.com.br/edistride-dapagliflozina-10mg-30-comprimidos-ache-10031215/p
São João;7896422525466;Escitalopram 20mg 30 Comprimidos Revestidos Genérico Medley (C1);Disponível;124,50;59,90;-51.9%;59,90;-51.9%;Medicamentos > Sistema Nervoso Central > Depressão;100015455;https://www.saojoaofarmacias.com.br/escitalopram-20mg-30-comprimidos-revestidos-generico-medley--c1--100015455/p
São João;7898430195792;Piomi 30mg Com 30 Comprimidos Myralis;Disponível;67,17;67,17;-0.0%;67,17;-0.0%;Medicamentos > Diabetes;10048834;https://www.saojoaofarmacias.com.br/piomi-30mg-com-30-comprimidos-myralis-10048834/p
São João;7896006290216;Lacrifilm Solução Oftálmica 15ml;Disponível;47,65;40,79;-14.4%;40,79;-14.4%;Medicamentos > Oftalmologia > Colírios;10086048;https://www.saojoaofarmacias.com.br/lacrifilm-solucao-oftalmica-15ml-10086048/p
São João;7891317002190;Ceftriaxona 1g 3,5ml Injetável IM 5 Ampolas Genérico Eurofarma;Disponível;216,93;116,99;-46.1%;116,99;-46.1%;Medicamentos > Alergias E Infecções > Infecção;10025463;https://www.saojoaofarmacias.com.br/ceftriaxona-1g-3-5ml-injetavel-im-5-ampolas-generico-eurofarma-10025463/p
São João;7896317907834;Xarope Liberaflux 100ml;Disponível;43,40;26,35;-39.3%;26,35;-39.3%;Medicamentos > Gripe E Resfriado > Xarope Para Tosse Produtiva;10107475;https://www.saojoaofarmacias.com.br/xarope-liberaflux-100ml-10107475/p
São João;7896094928046;Aas Protect 100Mg 30 Comprimidos Revestidos Medley;Disponível;22,99;20,99;-8.7%;20,99;-8.7%;Medicamentos > Sistema Circulatório > Anticoagulante;10089066;https://www.saojoaofarmacias.com.br/aas-protect-100mg-30-comprimidos-revestidos-medley-10089066/p
São João;7891317412692;Astro Suspensão Oral 15ml;Disponível;57,34;52,19;-9.0%;52,19;-9.0%;Medicamentos > Alergias E Infecções > Infecção;1001498;https://www.saojoaofarmacias.com.br/astro-suspensao-oral-15ml-1001498/p
São João;7896641813351;Juneve 50mg 28 Cápsulas Takeda (A3);Disponível;449,99;359,99;-20.0%;359,99;-20.0%;Medicamentos > Sistema Nervoso Central > Tdah;10025000;https://www.saojoaofarmacias.com.br/juneve-50mg-28-capsulas-takeda--a3--10025000/p
São João;7896672203923;Broncho-Vaxom Lisado Bacteriano 3,5mg 30 Sachês Chiesi;Disponível;212,03;172,69;-18.6%;172,69;-18.6%;Medicamentos > Alergias E Infecções > Infecção;10100678;https://www.saojoaofarmacias.com.br/broncho-vaxom-lisado-bacteriano-3-5mg-30-saches-chiesi-10100678/p
São João;7896023756801;Figatil Flaconete 10ml;Disponível;2,49;2,19;-12.0%;2,19;-12.0%;Medicamentos > Estômago E Gastrointestinais > Má Digestão;1000438;https://www.saojoaofarmacias.com.br/figatil-flaconete-10ml-1000438/p
São João;7896714203768;Flavonid Diosmina 450mg + Hesperidina 50mg 30 comprimidos;Disponível;59,90;52,79;-11.9%;52,79;-11.9%;Medicamentos > Sistema Circulatório > Varizes E Hemorroidas;1001780;https://www.saojoaofarmacias.com.br/flavonid-diosmina-450mg---hesperidina-50mg-30-comprimidos-1001780/p
São João;7899095200586;Hiluropt 1,5mg/ml Solução Oftálmica 10ml Gbio;Disponível;50,04;44,79;-10.5%;44,79;-10.5%;Medicamentos > Oftalmologia > Colírios;10033907;https://www.saojoaofarmacias.com.br/hiluropt-1-5mg-ml-solucao-oftalmica-10ml-gbio-10033907/p
São João;7897411603141;Loxonin Flex 7 Adesivos Transdérmicos;Disponível;122,15;105,79;-13.4%;105,79;-13.4%;Medicamentos > Anti-inflamatórios;10026726;https://www.saojoaofarmacias.com.br/loxonin-flex-7-adesivos-transdermicos-10026726/p
São João;7891106913959;Diane 35 Etinilestradiol 0,035mg + Acetato De Ciproterona 2mg 63 Comprimidos Revestidos Bayer;Disponível;90,04;75,39;-16.3%;75,39;-16.3%;Medicamentos > Saúde Da Mulher > Anticoncepcional;100001846;https://www.saojoaofarmacias.com.br/diane-35-etinilestradiol-0-035mg---acetato-de-ciproterona-2mg-63-comprimidos-revestidos-bayer-100001846/p
São João;7896658036347;Levofloxacino 750mg 5 Comprimidos Revestidos Genérico Aché;Disponível;85,34;43,49;-49.0%;43,49;-49.0%;Medicamentos > Alergias E Infecções > Infecção;10027267;https://www.saojoaofarmacias.com.br/levofloxacino-750mg-5-comprimidos-revestidos-generico-ache-10027267/p
São João;7898430195082;Mytro SL 10mg 10 Comprimidos Myralis;Disponível;21,74;9,90;-54.5%;9,90;-54.5%;Medicamentos > Anti-inflamatórios;10038710;https://www.saojoaofarmacias.com.br/mytro-sl-10mg-10-comprimidos-myralis-10038710/p
São João;7896004732626;Bupropiona Genérico EMS 150mg 30 Comprimidos de Liberação Lenta 12h (C1);Disponível;142,09;98,49;-30.7%;98,49;-30.7%;Medicamentos > Sistema Nervoso Central > Depressão;10107537;https://www.saojoaofarmacias.com.br/bupropiona-generico-ems-150mg-30-comprimidos-de-liberacao-lenta-12h--c1--10107537/p
São João;7898040322687;Flebon 50mg 60 Comprimidos Pycnogenol FQM;Disponível;168,19;134,59;-20.0%;134,59;-20.0%;Medicamentos > Sistema Circulatório > Varizes E Hemorroidas;10005604;https://www.saojoaofarmacias.com.br/flebon-50mg-60-comprimidos-pycnogenol-fqm-10005604/p
São João;7896714295817;Neogermina 6 Cápsulas 1BI Hypera;Disponível;24,90;24,90;-0.0%;24,90;-0.0%;Medicamentos > Estômago E Gastrointestinais;10050911;https://www.saojoaofarmacias.com.br/neogermina-6-capsulas-1bi-hypera-10050911/p
São João;7898216367498;Lisdexanfetamina 30mg 30 Cápsulas Genérico Pharlab (A3);Disponível;303,04;209,99;-30.7%;209,99;-30.7%;Medicamentos > Sistema Nervoso Central > Antipsicóticos;10040431;https://www.saojoaofarmacias.com.br/lisdexanfetamina-30mg-30-capsulas-generico-pharlab--a3--10040431/p
São João;7897473207004;Mometasona 50mcg 60 Doses Genérico Glenmark;Disponível;40,62;24,99;-38.5%;24,99;-38.5%;Medicamentos > Alergias E Infecções > Rinite E Sinusite;10023249;https://www.saojoaofarmacias.com.br/mometasona-50mcg-60-doses-generico-glenmark-10023249/p
São João;7896016806247;Naldecon Noite 4 Comprimidos;Disponível;14,80;14,80;-0.0%;14,80;-0.0%;Medicamentos > Gripe E Resfriado;14527;https://www.saojoaofarmacias.com.br/naldecon-noite-4-comprimidos-14527/p
São João;7897473202771;Sulfato de Salbutamol 100mcg 200 Doses Spray Glenmark;Disponível;36,33;18,39;-49.4%;18,39;-49.4%;Medicamentos > Alergias E Infecções > Asma E Bronquite;10028636;https://www.saojoaofarmacias.com.br/sulfato-de-salbutamol-100mcg-200-doses-spray-glenmark-10028636/p
São João;7896004782768;Apixabana 5mg 60 Comprimidos Ems Genérico;Disponível;260,18;119,90;-53.9%;119,90;-53.9%;Medicamentos > Cardiológicos > Pressão Alta;10046572;https://www.saojoaofarmacias.com.br/apixabana-5mg-60-comprimidos-ems-generico-10046572/p
São João;7896004782713;Apixabana 2,5mg 60 Comprimidos Ems Genérico;Disponível;260,18;112,90;-56.6%;112,90;-56.6%;Medicamentos > Cardiológicos > Pressão Alta;10046569;https://www.saojoaofarmacias.com.br/apixabana-2-5mg-60-comprimidos-ems-generico-10046569/p
São João;7891317125455;Trimeb 200mg 30 Cápsulas;Disponível;88,54;74,19;-16.2%;74,19;-16.2%;Medicamentos > Estômago E Gastrointestinais > Intestino;100006027;https://www.saojoaofarmacias.com.br/trimeb-200mg-30-capsulas-100006027/p
São João;5000456096638;Edistride Dapagliflozina 10mg 30 Comprimidos Aché;Disponível;234,09;186,09;-20.5%;186,09;-20.5%;Medicamentos > Diabetes;10031215;https://www.saojoaofarmacias.com.br/edistride-dapagliflozina-10mg-30-comprimidos-ache-10031215/p
São João;7896422525466;Escitalopram 20mg 30 Comprimidos Revestidos Genérico Medley (C1);Disponível;124,50;59,90;-51.9%;59,90;-51.9%;Medicamentos > Sistema Nervoso Central > Depressão;100015455;https://www.saojoaofarmacias.com.br/escitalopram-20mg-30-comprimidos-revestidos-generico-medley--c1--100015455/p
São João;7898430195792;Piomi 30mg Com 30 Comprimidos Myralis;Disponível;67,17;67,17;-0.0%;67,17;-0.0%;Medicamentos > Diabetes;10048834;https://www.saojoaofarmacias.com.br/piomi-30mg-com-30-comprimidos-myralis-10048834/p
São João;7896006290216;Lacrifilm Solução Oftálmica 15ml;Disponível;47,65;40,79;-14.4%;40,79;-14.4%;Medicamentos > Oftalmologia > Colírios;10086048;https://www.saojoaofarmacias.com.br/lacrifilm-solucao-oftalmica-15ml-10086048/p
São João;7891317002190;Ceftriaxona 1g 3,5ml Injetável IM 5 Ampolas Genérico Eurofarma;Disponível;216,93;116,99;-46.1%;116,99;-46.1%;Medicamentos > Alergias E Infecções > Infecção;10025463;https://www.saojoaofarmacias.com.br/ceftriaxona-1g-3-5ml-injetavel-im-5-ampolas-generico-eurofarma-10025463/p
São João;7896317907834;Xarope Liberaflux 100ml;Disponível;43,40;26,35;-39.3%;26,35;-39.3%;Medicamentos > Gripe E Resfriado > Xarope Para Tosse Produtiva;10107475;https://www.saojoaofarmacias.com.br/xarope-liberaflux-100ml-10107475/p
São João;7896094928046;Aas Protect 100Mg 30 Comprimidos Revestidos Medley;Disponível;22,99;20,99;-8.7%;20,99;-8.7%;Medicamentos > Sistema Circulatório > Anticoagulante;10089066;https://www.saojoaofarmacias.com.br/aas-protect-100mg-30-comprimidos-revestidos-medley-10089066/p
São João;7891317412692;Astro Suspensão Oral 15ml;Disponível;57,34;52,19;-9.0%;52,19;-9.0%;Medicamentos > Alergias E Infecções > Infecção;1001498;https://www.saojoaofarmacias.com.br/astro-suspensao-oral-15ml-1001498/p
São João;7896641813351;Juneve 50mg 28 Cápsulas Takeda (A3);Disponível;449,99;359,99;-20.0%;359,99;-20.0%;Medicamentos > Sistema Nervoso Central > Tdah;10025000;https://www.saojoaofarmacias.com.br/juneve-50mg-28-capsulas-takeda--a3--10025000/p
São João;8903855085241;Venlift OD 150mg 60 Cápsulas Torrent (C1);Disponível;288,56;230,85;-20.0%;230,85;-20.0%;Medicamentos > Sistema Nervoso Central > Depressão;10048951;https://www.saojoaofarmacias.com.br/venlift-od-150mg-60-capsulas-torrent--c1--10048951/p
São João;7895296449830;Naratriptana Genérico Nova Química 2,5mg 20 Comprimidos Revestidos;Disponível;83,03;44,90;-45.9%;44,90;-45.9%;Medicamentos > Analgésicos > Dor De Cabeça;10027264;https://www.saojoaofarmacias.com.br/naratriptana-generico-nova-quimica-2-5mg-20-comprimidos-revestidos-10027264/p
São João;7896641809026;Dexilant 60mg 30 Cápsulas;Disponível;128,20;104,29;-18.7%;104,29;-18.7%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;100021383;https://www.saojoaofarmacias.com.br/dexilant-60mg-30-capsulas-100021383/p
São João;7896714275390;Antiácido Pepsamar Menta 10 Comprimidos Mastigáveis Hypera Pharma;Disponível;9,78;9,78;-0.0%;9,78;-0.0%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;2290;https://www.saojoaofarmacias.com.br/antiacido-pepsamar-menta-10-comprimidos-mastigaveis-hypera-pharma-2290/p
São João;7891058002916;Dorflex Analgésico e Relaxante Muscular 10 comprimidos;Disponível;8,40;8,40;-0.0%;8,40;-0.0%;Medicamentos > Analgésicos > Dor Muscular;11864;https://www.saojoaofarmacias.com.br/dorflex-analgesico-e-relaxante-muscular-10-comprimidos-11864/p
São João;7891142180766;Quadriderm Creme Dermatológico Mantecorp 20g;Disponível;60,19;52,99;-12.0%;52,99;-12.0%;Medicamentos > Alergias E Infecções > Corticoide;2439;https://www.saojoaofarmacias.com.br/quadriderm-creme-dermatologico-mantecorp-20g-2439/p
São João;7896094203051;Elani Ciclo 3mg+0,03mg 63 Comprimido Revestidos Libbs;Disponível;171,98;120,39;-30.0%;120,39;-30.0%;Medicamentos > Saúde Da Mulher > Anticoncepcional;100001748;https://www.saojoaofarmacias.com.br/elani-ciclo-3mg-0-03mg-63-comprimido-revestidos-libbs-100001748/p
São João;7896637023665;Miosan 10mg 10 Comprimidos Revestidos;Disponível;22,44;22,44;-0.0%;22,44;-0.0%;Medicamentos > Anti-inflamatórios;1006720;https://www.saojoaofarmacias.com.br/miosan-10mg-10-comprimidos-revestidos-1006720/p
São João;7891158101656;Revoc 50mg 30 Comprimidos Revestidos Abbott (C1);Disponível;145,18;145,18;-0.0%;145,18;-0.0%;Medicamentos > Sistema Nervoso Central > Depressão;100020348;https://www.saojoaofarmacias.com.br/revoc-50mg-30-comprimidos-revestidos-abbott--c1--100020348/p
São João;7896523214627;Ciclobenzaprina 5mg 30 Comprimidos Revestidos Genérico Cimed;Disponível;25,46;15,99;-37.2%;15,99;-37.2%;Medicamentos > Anti-inflamatórios;100027740;https://www.saojoaofarmacias.com.br/ciclobenzaprina-5mg-30-comprimidos-revestidos-generico-cimed-100027740/p
São João;7896004766997;Rivaroxabana Genérico EMS 10mg 30 Comprimidos Revestidos;Disponível;271,97;59,90;-78.0%;59,90;-78.0%;Medicamentos > Sistema Circulatório > Trombose;10026839;https://www.saojoaofarmacias.com.br/rivaroxabana-generico-ems-10mg-30-comprimidos-revestidos-10026839/p
São João;7895858010331;Zyloric Alopurinol 300mg 30 Cápsulas Aspen;Disponível;68,98;58,29;-15.5%;58,29;-15.5%;Medicamentos > Saúde Óssea > Artrite E Gota;10105129;https://www.saojoaofarmacias.com.br/zyloric-alopurinol-300mg-30-capsulas-aspen-10105129/p
São João;7898029558755;Vastarel LP 80mg 30 Cápsulas;Disponível;215,72;215,72;-0.0%;215,72;-0.0%;Medicamentos > Cardiológicos > Insuficiência Cardíaca;10025613;https://www.saojoaofarmacias.com.br/vastarel-lp-80mg-30-capsulas-10025613/p
São João;7898133139239;Hidralyte 500ml Sabor Uva Natulab;Disponível;18,90;18,90;-0.0%;18,90;-0.0%;Medicamentos > Estômago E Gastrointestinais > Diarreia;100000920;https://www.saojoaofarmacias.com.br/hidralyte-500ml-sabor-uva-natulab-100000920/p
São João;7896676442151;Cutisanol Pó 150g Biochimico;Disponível;55,44;51,09;-7.8%;51,09;-7.8%;Medicamentos > Pele E Mucosa > Assadura;9328;https://www.saojoaofarmacias.com.br/cutisanol-po-150g-biochimico-9328/p
São João;7899547523201;Moxifloxacino 400mg 7 Comprimidos Revestidos Genérico Prati-Donaduzzi;Disponível;222,16;94,39;-57.5%;94,39;-57.5%;Medicamentos > Alergias E Infecções > Infecção;10027002;https://www.saojoaofarmacias.com.br/moxifloxacino-400mg-7-comprimidos-revestidos-generico-prati-donaduzzi-10027002/p
São João;7896094918115;Antigripal Benegrip Multi Dia Blister 4 Comprimidos Hypera Pharma;Disponível;12,46;12,46;-0.0%;12,46;-0.0%;Medicamentos > Gripe E Resfriado;10004904;https://www.saojoaofarmacias.com.br/antigripal-benegrip-multi-dia-blister-4-comprimidos-hypera-pharma-10004904/p
São João;7894916500586;Azi 1g 1 Comprimido Sigma Pharma;Disponível;43,82;37,49;-14.4%;37,49;-14.4%;Medicamentos > Alergias E Infecções > Infecção;30026;https://www.saojoaofarmacias.com.br/azi-1g-1-comprimido-sigma-pharma-30026/p
São João;7892953208625;Symdulor SL 10mg 20 Comprimidos Sublinguais Adium;Disponível;68,64;27,46;-60.0%;27,46;-60.0%;Medicamentos > Anti-inflamatórios;10032429;https://www.saojoaofarmacias.com.br/symdulor-sl-10mg-20-comprimidos-sublinguais-adium-10032429/p
São João;7897337716239;Gracial 0,25mg/0,040mg/0,125mg/0,030mg 22 Comprimidos;Disponível;60,43;39,28;-35.0%;39,28;-35.0%;Medicamentos > Saúde Da Mulher > Anticoncepcional;4415;https://www.saojoaofarmacias.com.br/gracial-0-25mg-0-040mg-0-125mg-0-030mg-22-comprimidos-4415/p
São João;7896714214399;Analgésico e Antinflamatório Naproxeno Sódico 550mg Neo Química Caixa 20 comprimidos;Disponível;68,16;58,99;-13.5%;58,99;-13.5%;Medicamentos > Analgésicos > Dor Muscular;10085431;https://www.saojoaofarmacias.com.br/analgesico-e-antinflamatorio-naproxeno-sodico-550mg-neo-quimica-caixa-20-comprimidos-10085431/p
São João;7897076910950;Fexofenadina Genérico Ranbaxy 120mg 10 Comprimidos;Disponível;57,70;24,39;-57.7%;24,39;-57.7%;Medicamentos > Alergias E Infecções > Antialérgicos;1000796;https://www.saojoaofarmacias.com.br/fexofenadina-generico-ranbaxy-120mg-10-comprimidos-1000796/p
São João;7896676433128;Maxilerg Colírio 5ml Latinofarma;Disponível;42,69;38,49;-9.8%;38,49;-9.8%;Medicamentos > Oftalmologia > Colírios;15364;https://www.saojoaofarmacias.com.br/maxilerg-colirio-5ml-latinofarma-15364/p
São João;7896222720887;Luftal Infantil Simeticona 75mg/ml Emulsão Gotas 15ml Reckitt;Disponível;39,51;37,19;-5.9%;37,19;-5.9%;Medicamentos > Estômago E Gastrointestinais > Gases;10024595;https://www.saojoaofarmacias.com.br/luftal-infantil-simeticona-75mg-ml-emulsao-gotas-15ml-reckitt-10024595/p
São João;7896676442151;Cutisanol Pó 150g Biochimico;Disponível;55,44;51,09;-7.8%;51,09;-7.8%;Medicamentos > Pele E Mucosa > Assadura;9328;https://www.saojoaofarmacias.com.br/cutisanol-po-150g-biochimico-9328/p
São João;7899547523201;Moxifloxacino 400mg 7 Comprimidos Revestidos Genérico Prati-Donaduzzi;Disponível;222,16;94,39;-57.5%;94,39;-57.5%;Medicamentos > Alergias E Infecções > Infecção;10027002;https://www.saojoaofarmacias.com.br/moxifloxacino-400mg-7-comprimidos-revestidos-generico-prati-donaduzzi-10027002/p
São João;7896094918115;Antigripal Benegrip Multi Dia Blister 4 Comprimidos Hypera Pharma;Disponível;12,46;12,46;-0.0%;12,46;-0.0%;Medicamentos > Gripe E Resfriado;10004904;https://www.saojoaofarmacias.com.br/antigripal-benegrip-multi-dia-blister-4-comprimidos-hypera-pharma-10004904/p
São João;7894916500586;Azi 1g 1 Comprimido Sigma Pharma;Disponível;43,82;37,49;-14.4%;37,49;-14.4%;Medicamentos > Alergias E Infecções > Infecção;30026;https://www.saojoaofarmacias.com.br/azi-1g-1-comprimido-sigma-pharma-30026/p
São João;7892953208625;Symdulor SL 10mg 20 Comprimidos Sublinguais Adium;Disponível;68,64;27,46;-60.0%;27,46;-60.0%;Medicamentos > Anti-inflamatórios;10032429;https://www.saojoaofarmacias.com.br/symdulor-sl-10mg-20-comprimidos-sublinguais-adium-10032429/p
São João;7897337716239;Gracial 0,25mg/0,040mg/0,125mg/0,030mg 22 Comprimidos;Disponível;60,43;39,28;-35.0%;39,28;-35.0%;Medicamentos > Saúde Da Mulher > Anticoncepcional;4415;https://www.saojoaofarmacias.com.br/gracial-0-25mg-0-040mg-0-125mg-0-030mg-22-comprimidos-4415/p
São João;7896714214399;Analgésico e Antinflamatório Naproxeno Sódico 550mg Neo Química Caixa 20 comprimidos;Disponível;68,16;58,99;-13.5%;58,99;-13.5%;Medicamentos > Analgésicos > Dor Muscular;10085431;https://www.saojoaofarmacias.com.br/analgesico-e-antinflamatorio-naproxeno-sodico-550mg-neo-quimica-caixa-20-comprimidos-10085431/p
São João;7897076910950;Fexofenadina Genérico Ranbaxy 120mg 10 Comprimidos;Disponível;57,70;24,39;-57.7%;24,39;-57.7%;Medicamentos > Alergias E Infecções > Antialérgicos;1000796;https://www.saojoaofarmacias.com.br/fexofenadina-generico-ranbaxy-120mg-10-comprimidos-1000796/p
São João;7896676433128;Maxilerg Colírio 5ml Latinofarma;Disponível;42,69;38,49;-9.8%;38,49;-9.8%;Medicamentos > Oftalmologia > Colírios;15364;https://www.saojoaofarmacias.com.br/maxilerg-colirio-5ml-latinofarma-15364/p
São João;7896222720887;Luftal Infantil Simeticona 75mg/ml Emulsão Gotas 15ml Reckitt;Disponível;39,51;37,19;-5.9%;37,19;-5.9%;Medicamentos > Estômago E Gastrointestinais > Gases;10024595;https://www.saojoaofarmacias.com.br/luftal-infantil-simeticona-75mg-ml-emulsao-gotas-15ml-reckitt-10024595/p
São João;7896676442151;Cutisanol Pó 150g Biochimico;Disponível;55,44;51,09;-7.8%;51,09;-7.8%;Medicamentos > Pele E Mucosa > Assadura;9328;https://www.saojoaofarmacias.com.br/cutisanol-po-150g-biochimico-9328/p
São João;7899547523201;Moxifloxacino 400mg 7 Comprimidos Revestidos Genérico Prati-Donaduzzi;Disponível;222,16;94,39;-57.5%;94,39;-57.5%;Medicamentos > Alergias E Infecções > Infecção;10027002;https://www.saojoaofarmacias.com.br/moxifloxacino-400mg-7-comprimidos-revestidos-generico-prati-donaduzzi-10027002/p
São João;7896094918115;Antigripal Benegrip Multi Dia Blister 4 Comprimidos Hypera Pharma;Disponível;12,46;12,46;-0.0%;12,46;-0.0%;Medicamentos > Gripe E Resfriado;10004904;https://www.saojoaofarmacias.com.br/antigripal-benegrip-multi-dia-blister-4-comprimidos-hypera-pharma-10004904/p
São João;7894916500586;Azi 1g 1 Comprimido Sigma Pharma;Disponível;43,82;37,49;-14.4%;37,49;-14.4%;Medicamentos > Alergias E Infecções > Infecção;30026;https://www.saojoaofarmacias.com.br/azi-1g-1-comprimido-sigma-pharma-30026/p
São João;7892953208625;Symdulor SL 10mg 20 Comprimidos Sublinguais Adium;Disponível;68,64;27,46;-60.0%;27,46;-60.0%;Medicamentos > Anti-inflamatórios;10032429;https://www.saojoaofarmacias.com.br/symdulor-sl-10mg-20-comprimidos-sublinguais-adium-10032429/p
São João;7897337716239;Gracial 0,25mg/0,040mg/0,125mg/0,030mg 22 Comprimidos;Disponível;60,43;39,28;-35.0%;39,28;-35.0%;Medicamentos > Saúde Da Mulher > Anticoncepcional;4415;https://www.saojoaofarmacias.com.br/gracial-0-25mg-0-040mg-0-125mg-0-030mg-22-comprimidos-4415/p
São João;7896714214399;Analgésico e Antinflamatório Naproxeno Sódico 550mg Neo Química Caixa 20 comprimidos;Disponível;68,16;58,99;-13.5%;58,99;-13.5%;Medicamentos > Analgésicos > Dor Muscular;10085431;https://www.saojoaofarmacias.com.br/analgesico-e-antinflamatorio-naproxeno-sodico-550mg-neo-quimica-caixa-20-comprimidos-10085431/p
São João;7897076910950;Fexofenadina Genérico Ranbaxy 120mg 10 Comprimidos;Disponível;57,70;24,39;-57.7%;24,39;-57.7%;Medicamentos > Alergias E Infecções > Antialérgicos;1000796;https://www.saojoaofarmacias.com.br/fexofenadina-generico-ranbaxy-120mg-10-comprimidos-1000796/p
São João;7896676433128;Maxilerg Colírio 5ml Latinofarma;Disponível;42,69;38,49;-9.8%;38,49;-9.8%;Medicamentos > Oftalmologia > Colírios;15364;https://www.saojoaofarmacias.com.br/maxilerg-colirio-5ml-latinofarma-15364/p
São João;7896222720887;Luftal Infantil Simeticona 75mg/ml Emulsão Gotas 15ml Reckitt;Disponível;39,51;37,19;-5.9%;37,19;-5.9%;Medicamentos > Estômago E Gastrointestinais > Gases;10024595;https://www.saojoaofarmacias.com.br/luftal-infantil-simeticona-75mg-ml-emulsao-gotas-15ml-reckitt-10024595/p
São João;7896637022569;Retemic 5mg 60 Comprimidos;Disponível;74,30;62,29;-16.2%;62,29;-16.2%;Medicamentos > Saúde Da Mulher > Ginecológicos;3335;https://www.saojoaofarmacias.com.br/retemic-5mg-60-comprimidos-3335/p
São João;7891268100228;Aldactone 50mg 30 Comprimidos Pfizer;Disponível;69,59;58,89;-15.4%;58,89;-15.4%;Medicamentos > Cardiológicos > Pressão Alta;7031;https://www.saojoaofarmacias.com.br/aldactone-50mg-30-comprimidos-pfizer-7031/p
São João;7896523214351;Pantoprazol 20mg Genérico Cimed 28 comprimidos Revestidos;Disponível;65,14;18,35;-71.8%;18,35;-71.8%;Medicamentos > Estômago E Gastrointestinais > Gastrite E Úlcera;100020812;https://www.saojoaofarmacias.com.br/pantoprazol-20mg-generico-cimed-28-comprimidos-revestidos-100020812/p
São João;7896112155003;Dexametasona 4mg 10 Comprimidos Genérico Teuto;Disponível;16,70;13,90;-16.8%;13,90;-16.8%;Medicamentos > Alergias E Infecções > Corticoide;10105979;https://www.saojoaofarmacias.com.br/dexametasona-4mg-10-comprimidos-generico-teuto-10105979/p
São João;7896004773759;Colírio Viofta Ácido Hialurônico 0,15% 10ml;Disponível;49,99;49,99;-0.0%;49,99;-0.0%;Medicamentos > Oftalmologia > Colírios;10032499;https://www.saojoaofarmacias.com.br/colirio-viofta-acido-hialuronico-0-15--10ml-10032499/p
São João;7896004716497;Bromoprida 4mg/ml Solução Oral 20ml Genérico Germed;Disponível;22,70;7,99;-64.8%;7,99;-64.8%;Medicamentos > Estômago E Gastrointestinais;101058;https://www.saojoaofarmacias.com.br/bromoprida-4mg-ml-solucao-oral-20ml-generico-germed-101058/p
São João;7896422506649;Cetoprofeno 20ml Gotas Genérico Medley;Disponível;23,17;11,90;-48.6%;11,90;-48.6%;Medicamentos > Anti-inflamatórios;11296;https://www.saojoaofarmacias.com.br/cetoprofeno-20ml-gotas-generico-medley-11296/p
São João;7896112126430;Nistatina 100 000UI/ml Suspensão Oral 50ml Teuto Genérico;Disponível;33,75;30,59;-9.4%;30,59;-9.4%;Medicamentos > Antifúngicos > Micose;10088879;https://www.saojoaofarmacias.com.br/nistatina-100-000ui-ml-suspensao-oral-50ml-teuto-generico-10088879/p
São João;7891142137135;Pratium Mantecorp 140mg/ml 15ml;Disponível;39,51;39,51;-0.0%;39,51;-0.0%;Medicamentos > Analgésicos > Dor E Febre;10101008;https://www.saojoaofarmacias.com.br/pratium-mantecorp-140mg-ml-15ml-10101008/p
São João;7896004792293;Lisdexanfetamina 50mg 30 Cápsulas Genérico EMS (A3);Disponível;381,12;264,49;-30.6%;264,49;-30.6%;Medicamentos > Sistema Nervoso Central > Tdah;10044210;https://www.saojoaofarmacias.com.br/lisdexanfetamina-50mg-30-capsulas-generico-ems--a3--10044210/p
São João;7896622305875;Antiácido Gastrol Pastilha 10 pastilhas mastigáveis;Disponível;11,84;11,84;-0.0%;11,84;-0.0%;Medicamentos > Estômago E Gastrointestinais > Dor No Estômago;10005578;https://www.saojoaofarmacias.com.br/antiacido-gastrol-pastilha-10-pastilhas-mastigaveis-10005578/p
