Farmácia,Status,Total Unidades Vendidas,Frequencia_Vendas,EAN_ou_SKU,Nome_do_Produto,Preco_Tabela,Preco_Cartao_Valor,Desconto_Cartao,Preco_Pix_Valor,Desconto_Pix
FarmaPonte,Esgotado,391.0,15,0.0,Absorvente Interno Intimus® Discreto Super 8 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,391.0,15,0.0,Preservativo Olla Play 6 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,391.0,13,0.0,Sabonete Líquido Dove Baby Hidratação Glicerinada Refil 400ml,0,0,0,0,0
FarmaPonte,Esgotado,391.0,14,0.0,Óleo Capilar Elixir Ceramidas Beautycolor 40ml,0,0,0,0,0
Drogaria São Paulo,Disponível,391.0,15,7896112406044.0,Cronobe Complex 100mg + 100mg + 5mg Biolab 30 Comprimidos,"25,61","19,59",-23.5%,"19,59",-23.5%
FarmaPonte,Esgotado,391.0,12,0.0,Fralda Turma da Mônica Baby XG 42 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,390.0,14,0.0,Óleo Essencial de Capim Limão 10ml - Laszlo,0,0,0,0,0
FarmaPonte,Esgotado,390.0,13,0.0,Bb Cream Clareador Fps44 - Latika - Bege Médio - BB Cream Clareador FPS44 - Latika - Bege Médio,0,0,0,0,0
Drogaria São Paulo,Disponível,390.0,15,7891142981363.0,Predsim 20mg Mantecorp Farmasa 10 Comprimidos Revestidos,"40,42","40,42",-,"40,42",-
FarmaPonte,Esgotado,390.0,15,0.0,Gel Secativo Ever You Pele Mista a Oleosa 20g,0,0,0,0,0
FarmaPonte,Esgotado,390.0,14,0.0,Óleo Corporal Infantil Hidratante Pampers 110ml,0,0,0,0,0
Drogaria São Paulo,Disponível,390.0,15,7896112401698.0,Tantin 50mg Biolab 28 Comprimidos,"905,46","789,90",-12.8%,"789,90",-12.8%
FarmaPonte,Esgotado,390.0,13,0.0,Dermomax 40mg/g Biosintética 5g Creme,0,0,0,0,0
FarmaPonte,Esgotado,390.0,16,0.0,Fórmula Infantil Nestogeno 1 800g,0,0,0,0,0
Drogaria São Paulo,Disponível,390.0,13,7896422515122.0,Adapaleno 1mg/g Genérico Medley 30g Gel,"58,19","24,77",-57.4%,"24,77",-57.4%
FarmaPonte,Esgotado,390.0,14,0.0,Lenço Umedecido Pampers Higiene Completa 48 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,390.0,14,7898049796564.0,Maleato De Enalapril 10mg Genérico Vitamedic 30 Comprimidos,"9,03","3,68",-59.2%,"3,68",-59.2%
FarmaPonte,Esgotado,390.0,12,0.0,Absorvente Externo Sempre Livre Adapt Plus Suave 32 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,390.0,14,0.0,Kit Aparelho de Barbear Bic Comfort 3 Pele Sensível 4 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,390.0,16,7896523210742.0,Cetoconazol 200mg Genérico Cimed 30 Comprimidos,"89,44","38,84",-56.6%,"38,84",-56.6%
FarmaPonte,Esgotado,390.0,14,0.0,"Cherry 2mg + 0,03mg Melora 21 Comprimidos + 7 Placebos",0,0,0,0,0
FarmaPonte,Esgotado,390.0,14,0.0,Piranha de Cabeli Zalike Acrílico Mini 3 Cores 12 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,390.0,13,0.0,Máscara Cílios 5 em 1 Volume - 6g - Payot - Máscara Payot Cílios 5 em 1 Volume 6g,0,0,0,0,0
FarmaPonte,Esgotado,390.0,15,0.0,Máscara Capilar Tresemmé Brilho Lamelar 400g,0,0,0,0,0
FarmaPonte,Esgotado,390.0,12,0.0,Valda Xilitol 36g,0,0,0,0,0
Drogaria São Paulo,Disponível,389.0,12,7898146825280.0,Fumarato de Quetiapina 25mg Genérico Actavis 30 Comprimidos,"55,26","18,19",-67.1%,"18,19",-67.1%
FarmaPonte,Esgotado,389.0,14,0.0,Perfume Masculino Parfum Brasil Apollo Azure 100ml,0,0,0,0,0
FarmaPonte,Esgotado,389.0,12,0.0,Hair Spray Fixador Cless Charming Extra Forte Black 150ml,0,0,0,0,0
FarmaPonte,Esgotado,389.0,13,0.0,Creme Para Barba de Respeito Beard Calm 30ml,0,0,0,0,0
FarmaPonte,Esgotado,389.0,13,0.0,Tônico Antioxidante Natural C Agradal 200ml,0,0,0,0,0
Drogaria São Paulo,Disponível,389.0,13,7896112121114.0,Hemifumarato de Quetiapina 100mg Genérico Biolab 30 Comprimidos,"144,73","53,54",-63.0%,"53,54",-63.0%
FarmaPonte,Esgotado,389.0,13,0.0,Vastarel Mr 35mg Servier 30 Cápsulas,0,0,0,0,0
FarmaPonte,Esgotado,389.0,15,0.0,Gelatina Capilar Soul Power Modeladora Black Gold Gelatine 400g,0,0,0,0,0
FarmaPonte,Esgotado,389.0,14,0.0,Modelador De Cílios Belliz Preto 616,0,0,0,0,0
FarmaPonte,Esgotado,389.0,14,0.0,"Payot Cor Preto À Prova D'água - Delineador Líquido 2,5ml",0,0,0,0,0
FarmaPonte,Esgotado,389.0,13,0.0,Suco Integral Villa Piva Uva Tinto 300ml,0,0,0,0,0
FarmaPonte,Esgotado,389.0,16,0.0,Barra de Proteína Vo2 Protein Bar Cookies 30g,0,0,0,0,0
FarmaPonte,Esgotado,389.0,14,0.0,Bauny - Bruma Matte 100ml,0,0,0,0,0
FarmaPonte,Esgotado,389.0,13,0.0,Bolsa De Gelo Flexível Média,0,0,0,0,0
FarmaPonte,Esgotado,389.0,14,0.0,Adoçante dietético em pó 120g - Tal e Qual,0,0,0,0,0
FarmaPonte,Esgotado,388.0,13,0.0,Suplemento Alimentar Nutren Protein Chocolate 260ml,0,0,0,0,0
FarmaPonte,Esgotado,388.0,13,0.0,Kit Aparelho De Barbear Descartavel Gillette Prestobarba 3 Sens 4 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,388.0,13,0.0,Kit Adoçante Aritritol 65ml + 65ml,0,0,0,0,0
FarmaPonte,Esgotado,388.0,12,0.0,Máscara De Tratamento Amend Intensiva Complete Repair 300g,0,0,0,0,0
FarmaPonte,Esgotado,388.0,13,0.0,Fórmula Infantil Aptamil AR 800g,0,0,0,0,0
Drogaria São Paulo,Disponível,388.0,13,7897076914057.0,Esomeprazol 20mg Genérico Ranbaxy 28 Comprimidos Revestidos,"134,57","32,46",-75.9%,"32,46",-75.9%
Drogaria São Paulo,Disponível,388.0,13,7891317457211.0,Indosso 150mg Eurofarma 1 Comprimido,"60,16","52,46",-12.8%,"52,46",-12.8%
FarmaPonte,Esgotado,388.0,15,0.0,Catharine Hill - Lápis de Contorno Labial Duna,0,0,0,0,0
Drogaria São Paulo,Disponível,388.0,13,7896422516921.0,Alopurinol 100mg Genérico Medley 30 Cápsulas,"11,50","8,11",-29.5%,"8,11",-29.5%
Drogaria São Paulo,Disponível,388.0,17,7897337706506.0,Singulair 4mg Organon 30 Comprimidos Mastigáveis,"94,53","88,99",-5.9%,"88,99",-5.9%
FarmaPonte,Esgotado,388.0,14,0.0,Bebida Láctea UHT YoPRO Baunilha 15g de proteínas 250ml - Bebida Láctea UHT Baunilha Zero Lactose Yopro Danone 15g Proteínas 250ml,0,0,0,0,0
FarmaPonte,Esgotado,387.0,14,0.0,Chocolate Bis ao Leite Flowpack 126g,0,0,0,0,0
FarmaPonte,Esgotado,387.0,13,0.0,Aparelho de Barbear Gillette Fusion5 + 1 Cartucho,0,0,0,0,0
FarmaPonte,Esgotado,387.0,13,0.0,Bebida Proteica NotCo NotShake Protein 16g de Proteina Panqueca de Banana com Canela 250ml,0,0,0,0,0
FarmaPonte,Esgotado,387.0,15,0.0,Removedor de Esmalte Zulu 90ml,0,0,0,0,0
Drogaria São Paulo,Disponível,387.0,13,7895296096195.0,Rosustatin 20mg Mepha 30 Comprimidos,"173,81","123,99",-28.7%,"123,99",-28.7%
FarmaPonte,Esgotado,387.0,13,0.0,Bolsa De Gelo Flexivel Grande,0,0,0,0,0
Drogaria São Paulo,Disponível,387.0,13,7897322709505.0,Vitamina D Addera D3 10.000UI  Hypera 10 Comprimidos,"120,89","96,71",-20.0%,"96,71",-20.0%
FarmaPonte,Esgotado,387.0,12,0.0,Tônico Capilar Antioleosidade - 60Ml,0,0,0,0,0
Drogaria São Paulo,Disponível,387.0,15,7896382703331.0,Insulina Humulin R 100UI/mL Eli Lilly Refil Para Caneta 2 Unidades 3ml,"138,52","101,47",-26.7%,"101,47",-26.7%
FarmaPonte,Esgotado,387.0,14,0.0,Espuma Cremosa de Limpeza Vita Derm Cleanser,0,0,0,0,0
FarmaPonte,Esgotado,387.0,13,0.0,Mari Maria Creamy Matte - Batom Liquido 4ml - Fancy,0,0,0,0,0
FarmaPonte,Esgotado,386.0,14,0.0,Massageador Roller Pro Acte T222,0,0,0,0,0
Drogaria São Paulo,Disponível,386.0,13,7899420501715.0,Maxalt 10mg Supera 2 Comprimidos,"109,99","109,99",-,"109,99",-
FarmaPonte,Esgotado,386.0,13,0.0,Elástico para Cabelo Ever You Preto 8 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,386.0,16,0.0,Esponja de Banho Ponjita 3M Kids As Princesas,0,0,0,0,0
Drogaria São Paulo,Disponível,386.0,12,7896023743009.0,Inspra 50mg Upjohn Brasil 30 Comprimidos Revestidos,"24,67","24,42",-1.0%,"24,42",-1.0%
FarmaPonte,Esgotado,386.0,13,0.0,Escova Interdental Soft Picks GUM Original 40 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,386.0,14,0.0,Desin Apple Cider 10sch 30g,0,0,0,0,0
FarmaPonte,Esgotado,386.0,13,0.0,Wafer sabor Chocolate 140g - Bauducco,0,0,0,0,0
FarmaPonte,Esgotado,386.0,16,0.0,Algodão Em Discos Dupla Face Cremer 100 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,386.0,14,0.0,Escova de Cabelo Ever You Modelo Oval de Madeira para Bolsa 1 Unidade,0,0,0,0,0
FarmaPonte,Esgotado,386.0,14,0.0,Tônico Capilar Love Beauty and Planet Crescimento Saudável 120 ml,0,0,0,0,0
FarmaPonte,Esgotado,386.0,12,0.0,Bebida de Castanha de Caju e Pará A Tal da Castanha 1l,0,0,0,0,0
FarmaPonte,Esgotado,386.0,15,0.0,Océane Mariana Saad Ms 15 - Pincel Para Marcação do Côncavo,0,0,0,0,0
FarmaPonte,Esgotado,386.0,12,0.0,Pomada para Prevenção de Assaduras Dermodex Prevent 60g,0,0,0,0,0
FarmaPonte,Esgotado,386.0,15,0.0,Absorvente Always Noites Tranquilas Tamanho XG Cobertura Suave 26 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,385.0,14,0.0,Desincha Moro Laranja Hibiscus Desinchá 30sch 45g,0,0,0,0,0
Drogaria São Paulo,Disponível,385.0,16,7897851220779.0,"Divelol 25,0mg Baldacci 60 Comprimidos","77,69","70,55",-9.2%,"70,55",-9.2%
Drogaria São Paulo,Disponível,385.0,13,7897705203224.0,Insulina Novolin R 100UI/ml Novo Nordisk 10ml Ampola,"67,36","57,59",-14.5%,"57,59",-14.5%
Drogaria São Paulo,Disponível,385.0,13,7898040321512.0,Annita 500mg Farmoquímica 6 comprimidos,"80,34","63,99",-20.4%,"63,99",-20.4%
FarmaPonte,Esgotado,385.0,14,0.0,Isotônico Sorox Bebida Hidratante Tangerina 8 Íons Zero Açucar 550ml,0,0,0,0,0
Drogaria São Paulo,Disponível,385.0,14,7897076912312.0,Cloridrato De Nortriptilina 75mg Genérico Ranbaxy 30 Cápsulas,"79,70","56,99",-28.5%,"56,99",-28.5%
Drogaria São Paulo,Disponível,385.0,14,4030729003767.0,Vimpat 50mg UCB Biopharma 14 comprimidos revestidos,"92,64","64,85",-30.0%,"64,85",-30.0%
FarmaPonte,Esgotado,385.0,16,0.0,Tracta HD Ultrafino - Pó Compacto 9g - Dark-129g,0,0,0,0,0
FarmaPonte,Esgotado,385.0,14,0.0,Suco Del Valle Mais Pêssego 290ml,0,0,0,0,0
FarmaPonte,Esgotado,385.0,13,0.0,Máscara De Tratamento Love Beauty And Planet Smooth And Serene 190g,0,0,0,0,0
FarmaPonte,Esgotado,385.0,12,0.0,Tônico Equilibrante Pele Mista a Oleosa Higiporo 120ml - Davene,0,0,0,0,0
FarmaPonte,Esgotado,385.0,13,0.0,Fórmula Infantil Aptamil Profutura 1 400g,0,0,0,0,0
FarmaPonte,Esgotado,385.0,17,0.0,Formocresol 10ml - Maquira,0,0,0,0,0
Drogaria São Paulo,Disponível,384.0,12,7895296211185.0,Cloridrato De Sibutramina Monoidratado 15mg Genérico Nova Química 30 Cápsulas,"30,99","30,99",-,"30,99",-
FarmaPonte,Esgotado,384.0,13,0.0,Suplemento Alimentar Líquido Reign Melon Mania 473ml,0,0,0,0,0
FarmaPonte,Esgotado,384.0,14,0.0,Barra De Proteína Black Skull Brownie De Chocolate 45g,0,0,0,0,0
FarmaPonte,Esgotado,384.0,12,0.0,Barra de Proteína Bold Thin Cookies & Cream 40g,0,0,0,0,0
Drogaria São Paulo,Disponível,384.0,14,7896523226323.0,Pantoprazol 40mg Genérico Cimed 42 Comprimidos,"139,88","13,99",-90.0%,"13,99",-90.0%
FarmaPonte,Esgotado,384.0,12,0.0,Trifamox IBL BD 200/50mg Bago  30ml,0,0,0,0,0
FarmaPonte,Esgotado,384.0,13,0.0,Chá de Limão Nutren Fresh 200ml,0,0,0,0,0
FarmaPonte,Esgotado,384.0,13,0.0,Escova de Dente Colgate Slim Soft 4 unidades,0,0,0,0,0
FarmaPonte,Esgotado,384.0,16,0.0,Óleo em Gel Capilar Seda Boom Volumão Power 200ml,0,0,0,0,0
Drogaria São Paulo,Disponível,384.0,14,7896241221853.0,Ablok 25mg Biolab 30 Comprimidos,"15,85","12,99",-18.0%,"12,99",-18.0%
FarmaPonte,Esgotado,384.0,12,0.0,Catharine Hill Angel Wings by Pri Lessa  - Base Alta Cobertura  40ml - A1,0,0,0,0,0
FarmaPonte,Esgotado,384.0,13,0.0,Máscara de Tratamento Dove Ritual de Crescimento em 1 Minuto 500g,0,0,0,0,0
FarmaPonte,Esgotado,384.0,13,0.0,Kit  Olhos Descansados - Massageador Para Olhos de Quartzo + Máscara Para Olhos de Pepino + Máscaras Para Olhos com Hydrogel (3 Produtos) Océane,0,0,0,0,0
FarmaPonte,Esgotado,384.0,16,0.0,Branco de Espanha - Asfer - 1000g (Cód. 25.0009),0,0,0,0,0
FarmaPonte,Esgotado,384.0,14,0.0,Tônico Revitalizante Payot Vitamina C 220ml,0,0,0,0,0
FarmaPonte,Esgotado,384.0,14,0.0,Bebida Láctea Uht Piracanjuba Whey Morango Zero Lactose 250ml,0,0,0,0,0
Drogaria São Paulo,Disponível,384.0,14,7891268105919.0,Viagra 50mg Pfizer 1 Comprimido,"36,58","36,58",-,"36,58",-
Drogaria São Paulo,Disponível,383.0,13,7896658004704.0,Infralax 300mg + 30mg + 125mg + 50mg EMS 15 comprimidos,"20,18","16,99",-15.8%,"16,99",-15.8%
Drogaria São Paulo,Disponível,383.0,13,7898505095521.0,Conduvaz 450mg + 50mg Mabra 60 Comprimidos,"193,02","101,97",-47.2%,"101,97",-47.2%
Drogaria São Paulo,Disponível,383.0,16,7896226103037.0,"Concor 2,5mg Merck 30 Comprimidos Revestidos","256,10","211,85",-17.3%,"211,85",-17.3%
FarmaPonte,Esgotado,383.0,13,0.0,"Lápis Delineador Coral Larissa Manoela By Océane - Colorful Eyeliner Lollipop 1,2g",0,0,0,0,0
Drogaria São Paulo,Disponível,383.0,17,7896714263137.0,Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Neo Química 12 Comprimidos,"22,38","17,99",-19.6%,"17,99",-19.6%
FarmaPonte,Esgotado,383.0,15,0.0,Nutridrink Protein Sabor Morango Danone 200ml,0,0,0,0,0
FarmaPonte,Esgotado,383.0,14,0.0,Creme para Pentear Johnson's Baby Cachos dos Sonhos 200ml,0,0,0,0,0
FarmaPonte,Esgotado,383.0,15,0.0,Fralda Babysec Ultrasec Galinha Pintadinha G 64 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,383.0,13,0.0,Biscoito Passatempo Cookie Chocolate 130g,0,0,0,0,0
Drogaria São Paulo,Disponível,383.0,14,7894916149037.0,Desogestrel 75mcg Genérico Legrand 28 Comprimidos Revestidos,"35,39","16,99",-52.0%,"16,99",-52.0%
FarmaPonte,Esgotado,383.0,14,0.0,Base Líquida Natural Eudora Niina Secrets Hidra Glow 100 30 ml,0,0,0,0,0
Drogaria São Paulo,Disponível,383.0,12,7894916502863.0,"Imovane 7,5mg Sanofi 20 Comprimidos","64,81","64,59",-0.3%,"64,59",-0.3%
Drogaria São Paulo,Disponível,383.0,14,7894916146111.0,Cloridrato de Hidroxizina 25mg Genérico Legrand 30 Comprimidos,"39,51","37,32",-5.5%,"37,32",-5.5%
Drogaria São Paulo,Disponível,383.0,12,7896658022203.0,Manivasc 10mg Chiesi 14 Comprimidos,"66,33","63,89",-3.7%,"63,89",-3.7%
Drogaria São Paulo,Disponível,383.0,14,7896226103037.0,Magnen B6 Marjan 30 Comprimidos Revestidos,"256,10","211,85",-17.3%,"211,85",-17.3%
FarmaPonte,Esgotado,383.0,13,0.0,Escova para Limpar Mamadeiras 2 em 1 First Moments Rosa Fisher Price - BB1061,0,0,0,0,0
FarmaPonte,Esgotado,383.0,15,0.0,Fita Dental Com Cabo Ever Care 50 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,383.0,14,7896658018954.0,"Desloratadina 0,5mg/ml Genérico Aché 60ml Xarope + Seringa Dosadoura","42,95","27,59",-35.8%,"27,59",-35.8%
Drogaria São Paulo,Disponível,383.0,12,5702191026641.0,"Protopic 0,3mg/g Leo Pharma 10g Pomada","123,74","97,52",-21.2%,"97,52",-21.2%
FarmaPonte,Esgotado,382.0,12,0.0,"Esperson 2,5mg/g Sanofi 20g Pomada",0,0,0,0,0
FarmaPonte,Esgotado,382.0,15,0.0,Óleo Essencial de Laranja Amarga 10ml – Terra Flor,0,0,0,0,0
FarmaPonte,Esgotado,382.0,14,0.0,Colírio Loteprol 5mg/ml Bausch 5ml,0,0,0,0,0
FarmaPonte,Esgotado,382.0,13,0.0,Água Micelar Nivea Solução de Limpeza 6 em 1 200ml,0,0,0,0,0
FarmaPonte,Esgotado,382.0,12,0.0,Kit 2 Bicos Para Mamadeira Smart Flow 6m+ Fluxo Médio - NUK,0,0,0,0,0
Drogaria São Paulo,Disponível,382.0,13,7898328480498.0,Synthroid 137mg Abbott 30 Comprimidos,"10838,98","8799,90",-18.8%,"8799,90",-18.8%
Drogaria São Paulo,Disponível,382.0,13,7896112171416.0,Risperidona 2mg Genérico Teuto 30 Comprimidos Revestidos,"44,17","19,69",-55.4%,"19,69",-55.4%
Drogaria São Paulo,Disponível,382.0,14,7896658049149.0,Hizofito 150mg Quesalon 30 Comprimidos,"116,68","91,07",-21.9%,"91,07",-21.9%
Drogaria São Paulo,Disponível,382.0,15,7897076922885.0,"Cloridrato de Olopatadina 2mg/ml Genérico Ranbaxy 2,5ml 1 Frasco","46,85","36,74",-21.6%,"36,74",-21.6%
FarmaPonte,Esgotado,382.0,15,0.0,Absorvente Interno OB Super ProComfort 16 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,381.0,15,0.0,Isotônico Powerade Mountain Blast 500ml,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,Gel para Massagem Suave Penetro 30g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,15,0.0,Complemento Alimentar Sustagen Kids Sabor Morango 350g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,Cílios Postiços Curto Absolute New York Istabeauty Garnet 304 Preto 1 Par,0,0,0,0,0
Drogaria São Paulo,Disponível,381.0,14,7895296383011.0,Hemifumarato De Quetiapina 25mg Genérico Nova Química 30 Comprimidos,"20,99","20,99",-,"20,99",-
FarmaPonte,Esgotado,381.0,14,0.0,Lenço Umedecido Baby Lavanda Ever Care 96 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,Composto Lácteo Ninho Fases 3+ 400g,0,0,0,0,0
Drogaria São Paulo,Disponível,381.0,14,7897076911810.0,Oxcarbazepina 300mg Genérico Ranbaxy Farm 20 Comprimidos,"30,15","26,22",-13.0%,"26,22",-13.0%
FarmaPonte,Esgotado,381.0,14,0.0,Kit Elseve Glycolic Gloss Shampoo 375ml + Condicionador 170ml,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,Condicionador Pantene Bambu 150ml,0,0,0,0,0
FarmaPonte,Esgotado,381.0,16,0.0,Condicionador Pantene Bambu 250ml,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,"Lip Balm Hidratante Fran By Franciny Ehlke Stick Tint Pink 6,3 g",0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,Lápis Para Olhos Maybelline Color Sensational Preto 1 Unidade,0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,"Hidratante Labial Nivea Mickey e Amigos Minnie Original 4,8g",0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,"Batom Líquido Matte Essence 8h Matte 03 Soft Beige 2,5ml",0,0,0,0,0
FarmaPonte,Esgotado,381.0,15,0.0,Óleo Essencial Puro Ever Home Lavanda 10ml,0,0,0,0,0
Drogaria São Paulo,Disponível,381.0,15,7898687735505.0,Enjovix Flash 8mg Althaia 10 Comprimidos Orodispersiveis Menta,"38,29","35,63",-6.9%,"35,63",-6.9%
FarmaPonte,Esgotado,381.0,15,0.0,Gel De Barbear H2O Evolution Homem 100g,0,0,0,0,0
Drogaria São Paulo,Disponível,381.0,13,7895296377010.0,Paracetamol 500mg + Fosfato de Codeína 30mg Genérico Mepha 24 Comprimidos,"45,62","31,49",-31.0%,"31,49",-31.0%
FarmaPonte,Esgotado,381.0,13,0.0,Gel Lubrificante Vaginal Vagisil 100g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,Loção Autobronzeador Anasol Bronze - 150g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,13,0.0,Pipoca Caramelo com Flor de Sal Mundo Verde 75g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,Kit Protetor Solar Australian Gold - Protetor Facial FPS 50 50 g + Protetor Corporal Gel Creme FPS 50 200 g,0,0,0,0,0
FarmaPonte,Esgotado,381.0,14,0.0,Água Micelar Facial Demaquilante Purificante Etat Pur Pure Skin Care 200 ml,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,13,7896004763576.0,Sulfato de Hidroxicloroquina 400mg Genérico EMS 30 Comprimidos,"95,19","62,99",-33.8%,"62,99",-33.8%
FarmaPonte,Esgotado,380.0,13,0.0,Mel Florada Silvestre Ever Nutri 40g,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Absorvente Always Noturno Tamanho G Seca 32 Unidades,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,13,7895296034029.0,Ácido Fusídico 20mg + Valerato Betametasona 1mg Genérico Nova Química 15g Bisnaga,"64,91","47,99",-26.1%,"47,99",-26.1%
FarmaPonte,Esgotado,380.0,13,0.0,Leave-in Redken Extreme Length 150 ml,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Kit Dove Hidratação Intensa com Infusão de Oxigênio Shampoo 400ml + Condicionador 400ml,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,14,7896261020450.0,Mitrip 25mg Myralis 60 Comprimidos Revestidos,"34387,19","21999,90",-36.0%,"21999,90",-36.0%
FarmaPonte,Esgotado,380.0,12,0.0,Fio Dental 500M - Hillo,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,16,7898906376434.0,Tiorfan 10mg Bagó 18 Sachês de 1g,"61,49","53,99",-12.2%,"53,99",-12.2%
FarmaPonte,Esgotado,380.0,14,0.0,Hiperico 100mg Herbarium 45 Cápsulas,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Kit 4 Recipientes Para Leite Materno Infanti Azul,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,14,7896269901379.0,Zovirax 50mg/g GSK 10g Creme,"72,29","62,86",-13.0%,"62,86",-13.0%
FarmaPonte,Esgotado,380.0,13,0.0,"Bauny Cor Preto - Lápis Delineador para Sobrancelhas 1,10g",0,0,0,0,0
FarmaPonte,Esgotado,380.0,14,0.0,Kit Vult Cabelos Shampoo + Condicionador Hidratação 200ml Cada,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Mamadeira Super Evolution com Bico em Látex 300ml 0m+ Lillo,0,0,0,0,0
Drogaria São Paulo,Disponível,380.0,13,7896255766777.0,Creon 10000UI Abbott 30 Cápsulas,"90,41","84,14",-6.9%,"84,14",-6.9%
FarmaPonte,Esgotado,380.0,13,0.0,Bala De Gelatina Fini Sortida Minhocas Azedinhas 90g,0,0,0,0,0
FarmaPonte,Esgotado,380.0,12,0.0,Leave-In Reparador E Termoprotetor Com Filtro Solar Total Repair Gaboni 200ml,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Kit Johnson's Baby Sabonete Líquido de Glicerina + Shampoo 200ml,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Energético Red Bull Drink 473ml,0,0,0,0,0
FarmaPonte,Esgotado,380.0,13,0.0,Sabonete Líquido de Glicerina Johnson's Baby da Cabeça aos Pés Refil 380ml,0,0,0,0,0
FarmaPonte,Esgotado,379.0,12,0.0,Hyaxel Peeling Natural e Hidratação 30g,0,0,0,0,0
Drogaria São Paulo,Disponível,379.0,15,7896004705873.0,Retemic 5mg Apsen 30 Comprimidos,"25,84","7,61",-70.5%,"7,61",-70.5%
FarmaPonte,Esgotado,379.0,14,0.0,Lata de coração para presente Lindt Lindor Chocolate Ao Leite 50g com 4 unidades,0,0,0,0,0
FarmaPonte,Esgotado,379.0,12,0.0,Naxogin 500 mg Pfizer 10 Comprimidos,0,0,0,0,0
Drogaria São Paulo,Disponível,379.0,14,7895296211352.0,Omeprazol 40mg Genérico Mepha 28 Comprimidos,"143,73","59,84",-58.4%,"59,84",-58.4%
FarmaPonte,Esgotado,379.0,15,0.0,Kit Máscara Facial de Melancia + Máscara Para Área Dos Olhos de Melancia (2 Produtos) Océane,0,0,0,0,0
Drogaria São Paulo,Disponível,379.0,15,7898216360659.0,Gliclazida 30mg Genérico Pharlab 30 Comprimidos,"104,50","55,59",-46.8%,"55,59",-46.8%
FarmaPonte,Esgotado,379.0,14,0.0,Leave-in Água de Aloe Magic Beauty Hydra Hero 120 ml,0,0,0,0,0
FarmaPonte,Esgotado,379.0,12,0.0,Absorvente Always Noturno Tamanho XG Suave 8 Unidades,0,0,0,0,0
FarmaPonte,Esgotado,379.0,14,0.0,Mamadeira Clássica Philips Avent 125ml,0,0,0,0,0
FarmaPonte,Esgotado,379.0,12,0.0,Creme Hidratante em Gel Facial Nívea Aqua Rose 50ml,0,0,0,0,0
Drogaria São Paulo,Disponível,379.0,13,7891721202711.0,Levotiroxina Sódica 150mcg Genérico Merck S/A 30 Comprimidos,"16,59","15,34",-7.5%,"15,34",-7.5%
FarmaPonte,Esgotado,379.0,15,0.0,Protetor Solar Facial Sunless FPS50 Toque Seco Cor Bege Claro 60g,0,0,0,0,0
FarmaPonte,Esgotado,379.0,14,0.0,Catharine Hill - Lápis Delineador de Olhos Branco,0,0,0,0,0
FarmaPonte,Esgotado,379.0,13,0.0,Protetor Solar Facial com Cor Pink Cheeks Pro Stick FPS 96 FPUVA 43 Pro20 14 g,0,0,0,0,0
FarmaPonte,Esgotado,379.0,13,0.0,Lubrificante Maqspray Alta e Baixa 100ml - Maquira - Lubrificante Maqspray Alta E Baixa 100 Ml Maquira,0,0,0,0,0
