Nome da Farmácia;EAN;Nome do produto;Status do produto;Preço original;Preço PIX;Desconto PIX;Preço à vista no cartão;Desconto cartão;Subcategoria;Código do produto;URL do produto
FarmaPonte;7896658015168;Quetros 25Mg Com 30 Comprimidos Aché;Disponível;53,64;44,16;-17.7%;45,06;-16.0%;Psicotropico;19180;https://www.farmaponte.com.br/quetros-25mg-30cpr-c1/p
FarmaPonte;7898687734492;Vortioxetina Brom 15 mg Com 60 Comprimidos Revestidos Althaia;Disponível;431,47;283,30;-34.3%;96,36;-77.7%;Psicotropico;27279;https://www.farmaponte.com.br/vortioxetina-brom-15-mg-com-60-comprimidos-revestidos-althaia/p
FarmaPonte;7896676431537;Amytril 10mg caixa com 30 comprimidos;Disponível;19,92;16,59;-16.7%;16,93;-15.0%;Psicotropico;19185;https://www.farmaponte.com.br/amytril-10mg-30cpr-c1/p
FarmaPonte;7898040324957;Motix caixa com 50 comprimidos sublinguais;Disponível;0;78,40;0;0;0;Relaxante Muscular;20865;https://www.farmaponte.com.br/zze-motix-50cpr/p
FarmaPonte;7891106007047;Xarelto 10mg, caixa com 30 comprimidos revestidos;Disponível;369,62;326,01;-11.8%;110,89;-70.0%;Anticoagulante;16244;https://www.farmaponte.com.br/xarelto-10mg-caixa-com-30-comprimidos-revestidos/p
FarmaPonte;7896523210438;Cloridrato de Propranolol Cimed 40mg, caixa com 30 comprimidos;Disponível;0;4,02;0;0;0;Anti-hipertensivos;16087;https://www.farmaponte.com.br/cloridrato-de-propranolol-cimed-40mg-caixa-com-30-comprimidos/p
FarmaPonte;7896004822839;Esomeprazol Magnésio 40mg Genérico Germed 30 Comprimidos Revestidos;Disponível;322,54;94,82;-70.6%;96,76;-70.0%;Antiulceroso;28674;https://www.farmaponte.com.br/esomeprazol-magnesio-40mg-generico-germed-30-comprimidos-revestidos/p
FarmaPonte;7895296194013;Fenofibrato EMS Sigma Pharma 200mg, caixa com 30 cápsulas gelatinosas duras;Disponível;0;101,28;0;0;0;Redutor De Colesterol Antihipertensivo;16536;https://www.farmaponte.com.br/fenofibrato-nova-quimica-200mg-caixa-com-30-capsulas-gelatinosas-duras/p
FarmaPonte;7896422506076;Mirtazapina 15mg 30 comprimidos;Disponível;0;76,44;0;0;0;Psicotropico;19646;https://www.farmaponte.com.br/mirtazapina-15mg-30cpr-med/p
FarmaPonte;7897947604582;Calamed Locao Pos Sol 100 Ml;Disponível;25,83;25,07;-2.9%;25,58;-1.0%;Anti Histaminico E Antialergico Topico;12389;https://www.farmaponte.com.br/calamed-locao-pos-sol-100ml/p
FarmaPonte;7896004759975;Lacday 10.000U.Fcc 60 Comprimidos Mastigáveis;Disponível;145,08;97,02;-33.1%;99,00;-31.8%;Antineuritico;23685;https://www.farmaponte.com.br/lacday-60cpr-mast/p
FarmaPonte;7896523213569;Besilato De Anlodipino Cimed 5Mg, Caixa Com 30 Comprimidos;Disponível;28,81;8,47;-70.6%;8,64;-70.0%;Anti-hipertensivos;12796;https://www.farmaponte.com.br/besilato-de-anlodipino-cimed-5mg-caixa-com-30-comprimidos/p
FarmaPonte;7896658026546;Dorilax Dt 450Mg 50Mg + 35Mg, Caixa Com 12 Comprimidos;Disponível;10,28;10,07;-2.0%;10,28;-0.0%;Relaxante Muscular;17857;https://www.farmaponte.com.br/dorilax-dt-450mg-50mg-35mg-caixa-com-12-comprimidos/p
FarmaPonte;7896004754130;BALSAMO BENGUE AERO 120GR;Disponível;73,38;64,58;-12.0%;65,90;-10.2%;Reumatismo;27117;https://www.farmaponte.com.br/balsamo-bengue-aero-120gr/p
FarmaPonte;7897655401176;Rilan 40mg/mL, caixa com 1 frasco spray com 13mL de solução de uso nasal;Disponível;0;39,81;0;0;0;Descongestionante Nasal;19468;https://www.farmaponte.com.br/rilan-sol-nasal-4-dosif/p
FarmaPonte;7896422506243;Dipirona Sódica Solução Oral 50mg mL Genérico Biosintética 100mL;Disponível;25,53;12,51;-51.0%;17,87;-30.0%;Analgésico Antitérmico;25485;https://www.farmaponte.com.br/dipirona-monoidratada-50mg-ml-medley-sabor-framboesa-frasco-100ml/p
FarmaPonte;7894916515832;Vynaxa 20mg Com 42 Comprimidos Revestidos;Disponível;70,74;48,90;-30.9%;49,90;-29.5%;Vasodilatador Periferico;26919;https://www.farmaponte.com.br/vynaxa-20mg-com-42-comprimidos-revestidos/p
FarmaPonte;7897595903365;Puran T4 88Mcg 30 Comprimidos;Disponível;26,82;23,13;-13.8%;23,60;-12.0%;Tratamento De Distúrbios Hormonais;15981;https://www.farmaponte.com.br/puran-t4-88mcg-caixa-com-30-comprimidos/p
FarmaPonte;7896112406631;Lactulose 667Mg Ml Com 120 Miligramas Biolab;Disponível;26,89;21,95;-18.4%;22,40;-16.7%;Laxantes e Purgantes;27125;https://www.farmaponte.com.br/lactulose-667mg-ml-com-120-miligramas-biolab/p
FarmaPonte;7896658000379;Famox 20mg 10 Comprimidos;Disponível;35,00;31,21;-10.8%;31,85;-9.0%;Antiulceroso;19412;https://www.farmaponte.com.br/famox-20mg-10cps/p
FarmaPonte;7891317031268;20 bi com 5 cápsulas;Disponível;62,79;60,76;-3.2%;62,00;-1.3%;Regulador Intestinal;16564;https://www.farmaponte.com.br/20-bi-com-5-capsulas/p
FarmaPonte;7896004746012;Ibuliv 400mg 8 Cápsulas Gelatinosas Moles;Disponível;0;19,18;0;0;0;Analgésico Antitérmico;14622;https://www.farmaponte.com.br/ibuliv-400mg-8cap/p
FarmaPonte;7898636193882;Sorox Frutas Vermeljas 550ml;Disponível;9,65;9,46;-2.0%;9,65;-0.0%;Antidiarreico;29484;https://www.farmaponte.com.br/sorox-frutas-vermeljas-550ml/p
FarmaPonte;7896422507264;Diclofenaco Colestiramina - Medley 70mg caixa com 14 cápsulas;Disponível;0;26,48;0;0;0;Reumatismo;21939;https://www.farmaponte.com.br/diclo-colestiramina-70-14-med/p
FarmaPonte;8903855076096;Indapen SR 1,5mg 60 Comprimidos;Disponível;77,89;65,65;-15.7%;66,99;-14.0%;Diurético;20450;https://www.farmaponte.com.br/indapen-sr-60cpr/p
FarmaPonte;7896004701288;Hidroxido De Aluminio Ems 61,5Mg Ml, Caixa Com 1 Frasco Com 240Ml De Solucao De Uso Oral;Disponível;21,71;21,28;-2.0%;21,71;-0.0%;Digestivo;14025;https://www.farmaponte.com.br/hidroxido-de-aluminio-ems-615mgml-caixa-com-1-frasco-com-240ml-de-solucao-de-uso-oral/p
FarmaPonte;7897595634146;Zinnat 250mg Sandoz Suspensão 50mL;Disponível;0;123,08;0;0;0;Antibiotico;18808;https://www.farmaponte.com.br/zinnat-250mg-susp-50ml/p
FarmaPonte;7896112403418;Contractubex 100Mg G + 10Mg G + 0,4Mg G, Caixa Com 1 Bisnaga Com 20G De Gel De Uso Dermatologico;Disponível;139,98;116,63;-16.7%;59,51;-57.5%;Dermatológico;11932;https://www.farmaponte.com.br/contractubex-100mgg-10mgg-04mgg-caixa-com-1-bisnaga-com-20g-de-gel-de-uso-dermatologico/p
FarmaPonte;7896006210795;Ondset ODT 4mg 10 Comprimidos Orodispersíveis;Disponível;31,80;26,49;-16.7%;27,03;-15.0%;Antiemetico;27687;https://www.farmaponte.com.br/ondset-odt-4mg-10-comprimidos-orodispersiveis/p
FarmaPonte;7896261000261;Voltaren Retard 100Mg, Caixa Com 10 Comprimidos De Desintegracao Lenta;Disponível;54,84;49,44;-9.8%;50,45;-8.0%;Reumatismo;12328;https://www.farmaponte.com.br/voltaren-retard-100mg-caixa-com-10-comprimidos-de-desintegracao-lenta/p
FarmaPonte;0609963220380;Principia Tônico 7  de Ácido Lático e 1  de Ácido Salicílico 120ML;Disponível;49,00;48,02;-2.0%;49,00;-0.0%;Dermatológico;25105;https://www.farmaponte.com.br/principia-tonico-7-de-acido-latico-e-1-de-acido-salicilico-120m/p
FarmaPonte;7891317488727;Leg 50mg, caixa com 1 frasco com 100mL de xarope + seringa dosadora + adaptador;Disponível;0;64,68;0;0;0;Anti Histaminico E Antialergico Topico;17176;https://www.farmaponte.com.br/leg-05mgml-caixa-com-1-frasco-com-100ml-de-xarope-seringa-dosadora-adaptador/p
FarmaPonte;7891137006491;Valda Imune Adulto Com 30 Gomas;Disponível;0;25,38;0;0;0;Antitabagismo;23065;https://www.farmaponte.com.br/valda-imune-adulto-com-30-gomas/p
FarmaPonte;7891317448677;Risperidona 2mg 30 Comprimidos Revestidos Eurofarma;Disponível;34,78;33,07;-4.9%;33,74;-3.0%;Psicotropico;21319;https://www.farmaponte.com.br/risperidona-2mg-30-eur/p
FarmaPonte;7896422506434;Clotrimazol 20 Mg Creme Vaginal Medley;Disponível;70,47;46,27;-34.3%;47,21;-33.0%;Antimicotico;18043;https://www.farmaponte.com.br/clotrimazol-20mg-cr-vag-medley/p
FarmaPonte;7891317158224;Gesico Duo 37,5 325mg 10 Comprimidos Revestidos;Disponível;38,39;35,74;-6.9%;36,47;-5.0%;Psicotropico;20374;https://www.farmaponte.com.br/gesico-duo-375-325mg-10cpr/p
FarmaPonte;7896261000797;Voltaren 75mg Solução Injetável 5 Ampolas de 3mL;Disponível;28,20;25,42;-9.9%;25,94;-8.0%;Reumatismo;19448;https://www.farmaponte.com.br/voltaren-inj-5amp/p
FarmaPonte;7896094930308;Enzima Lactase Gastrol Digest Lac 10.000UI Baunilha 8 cápsulas mastigáveis;Disponível;24,77;11,39;-54.0%;11,62;-53.1%;Digestivo;28473;https://www.farmaponte.com.br/enzima-lactase-gastrol-digest-lac-10000ui-baunilha-8-capsulas-mastigaveis/p
FarmaPonte;7897851250530;Sinvascor 20mg caixa com 30 comprimidos;Disponível;23,38;19,71;-15.7%;20,11;-14.0%;Redutor De Colesterol Antihipertensivo;18008;https://www.farmaponte.com.br/zz-sinvascor-20mg-30cpr/p
FarmaPonte;7897076910929;Cinarizina Ranbaxy 75Mg, Caixa Com 30 Comprimidos;Disponível;23,38;21,08;-9.8%;21,51;-8.0%;Antivertiginoso;17645;https://www.farmaponte.com.br/cinarizina-ranbaxy-75mg-caixa-com-30-comprimidos/p
FarmaPonte;7896094999558;Neosaldina Dip 1Gr Com 10 Comprimidos;Disponível;24,99;21,98;-12.0%;22,43;-10.2%;Analgésico Antitérmico;22055;https://www.farmaponte.com.br/neosaldina-dip-1gr-com-10-comprimidos/p
FarmaPonte;7896422507950;Cloridrato de Metformina Medley 850mg, caixa com 30 comprimidos revestidos﻿;Disponível;0;9,77;0;0;0;Antidiabéticos;18052;https://www.farmaponte.com.br/metformina-85030-med/p
FarmaPonte;7896015591212;Trelegy 100Mcg + 62,5Mcg + 25Mcg, Caixa Com 30 Doses De Po Para Inalacao De Uso Oral + Dispositivo Inalatorio;Disponível;440,72;410,31;-6.9%;139,56;-68.3%;Antiasmático;13671;https://www.farmaponte.com.br/trelegy-100mcg-625mcg-25mcg-caixa-com-30-doses-de-po-para-inalacao-de-uso-oral-dispositivo-inalatorio/p
FarmaPonte;7898096577567;Winter AP 6 + 120mg caixa com 8 cápsulas;Disponível;38,62;36,34;-5.9%;37,08;-4.0%;Anti Histaminico E Antialergico Topico;24022;https://www.farmaponte.com.br/winter-ap-6-mg120-mg-8-cp/p
FarmaPonte;7897595614384;Amoxicilina + Clavulanato de Potássio Suspensão Oral 400+57mg Genérico EMS 70mL;Disponível;0;49,31;0;0;0;Antibiotico;21022;https://www.farmaponte.com.br/amoxicilinaclav-40057mg-70ml-susp-sdz/p
FarmaPonte;7896360001855;Algi Muscular 30 Sachês;Disponível;0;204,83;0;0;0;Relaxante Muscular;20521;https://www.farmaponte.com.br/algi-muscular-30saches/p
FarmaPonte;8903855080802;Ivahart 7,5mg Com 60 Comprimidos;Disponível;0;142,09;0;0;0;Antianginoso;25888;https://www.farmaponte.com.br/ivahart-75mg-com-60-comprimidos/p
FarmaPonte;7898075314206;Nimesulida 100mg Genérico Cimed 12 Comprimidos;Disponível;23,78;11,65;-51.0%;11,89;-50.0%;Reumatismo;19621;https://www.farmaponte.com.br/nimesulida-100mg-12cpr-of-cimed/p
FarmaPonte;7896637031516;Inilok 40mg 60 Comprimidos Revestidos De Liberação Retardada;Disponível;132,95;119,86;-9.8%;61,16;-54.0%;Antiulceroso;24053;https://www.farmaponte.com.br/inilok-40mg-60cpr/p
FarmaPonte;7894916503761;Aglucose 100mg, caixa com 30 comprimidos;Disponível;0;37,88;0;0;0;Antidiabéticos;12421;https://www.farmaponte.com.br/aglucose-100mg-caixa-com-30-comprimidos/p
FarmaPonte;7891317011437;Drospirenona + Etinilestradiol 3Mg + 0,02Mg Eurofarma 72 Comprimidos;Disponível;166,61;84,91;-49.0%;86,64;-48.0%;Anticoncepcional;22161;https://www.farmaponte.com.br/drospirenona-etinilestradiol-3mg-002mg-eurofarma-72-comprimidos/p
FarmaPonte;7898949409625;Cicatricure Gel Cicatrizante 30g;Disponível;27,89;27,33;-2.0%;27,89;-0.0%;Dermatológico;14324;https://www.farmaponte.com.br/cicatricure-gel-30g/p
FarmaPonte;7896637030007;Traturil 5,631g 1 Envelope 8g;Disponível;67,20;45,96;-31.6%;46,90;-30.2%;Antibiotico;20811;https://www.farmaponte.com.br/traturil-1env/p
FarmaPonte;7896004785295;Lozeprel 20mg 56 Cápsulas;Disponível;0;18,87;0;0;0;Antiulceroso;25553;https://www.farmaponte.com.br/lozeprel-20mg-56-capsulas/p
FarmaPonte;7896523207780;Cimecort 20mg/g + 0,64mg/g + 2,5mg/g, caixa com 1 bisnaga com 15g de creme de uso dermatológico;Disponível;0;10,82;0;0;0;Corticóide Tópico;12963;https://www.farmaponte.com.br/cimecort-20mgg-064mgg-25mgg-caixa-com-1-bisnaga-com-15g-de-creme-de-uso-dermatologico/p
FarmaPonte;7896523201528;Succinato De Metoprolol Cimed 25mg, Caixa Com 30 Comprimidos;Disponível;30,91;25,15;-18.6%;25,66;-17.0%;Anti-hipertensivos;28192;https://www.farmaponte.com.br/succinato-de-metoprolol-pharlab-25mg-caixa-com-30-comprimidos/p
FarmaPonte;7898907313780;Dunia 35 21 Comprimidos Revestidos;Disponível;29,79;23,94;-19.6%;24,43;-18.0%;Antiacneico;20075;https://www.farmaponte.com.br/dunia-35-21cpr/p
FarmaPonte;7896422519908;Alenthus XR 37 5mg 30 Capsulas;Disponível;53,22;41,73;-21.6%;42,58;-20.0%;Psicotropico;20911;https://www.farmaponte.com.br/alenthus-xr-375mg-30cpr/p
FarmaPonte;7896658035340;Pant Solucao Capilar 50Ml Com 3 Unidades;Disponível;193,33;166,73;-13.8%;56,71;-70.7%;Dermatológico;20214;https://www.farmaponte.com.br/pant-50mg-sol-capilar-50ml-c-3un/p
FarmaPonte;7896004706955;Captopril 50mg Germed Pharma 30 Comprimidos;Disponível;53,57;11,25;-79.0%;22,50;-58.0%;Anti-hipertensivos;20974;https://www.farmaponte.com.br/captopril-50mg-30cpr-ger/p
FarmaPonte;7896658038587;Cipide 100mg 60 Comprimidos;Disponível;93,63;78,91;-15.7%;80,52;-14.0%;Redutor De Colesterol Antihipertensivo;21682;https://www.farmaponte.com.br/cipide-100mg-caixa-com-60-comprimidos/p
FarmaPonte;7896658015205;Quetros 200mg 30 Comprimidos;Disponível;296,26;243,88;-17.7%;82,95;-72.0%;Psicotropico;25739;https://www.farmaponte.com.br/quetros-200mg-30-comprimidos/p
FarmaPonte;7896714290584;Desrinite 180mg 10 Comprimidos;Disponível;0;31,10;0;0;0;Analgésico Antitérmico;23019;https://www.farmaponte.com.br/desrinite-180-mg-10-comprimidos/p
FarmaPonte;7896261015586;Exforge Hct 160Mg + 12,5Mg + 5Mg, Caixa Com 28 Comprimidos Revestidos;Disponível;202,06;163,17;-19.2%;63,99;-68.3%;Anti-hipertensivos;14592;https://www.farmaponte.com.br/exforge-hct-160mg-125mg-5mg-caixa-com-28-comprimidos-revestidos/p
FarmaPonte;7896004713328;Acetilcisteína 600mg Granulado Sabor Laranja 16 envelopes EMS Genérico;Disponível;0;47,28;0;0;0;Broncodilatador;26369;https://www.farmaponte.com.br/acetilcisteina-600mg-granulado-sabor-laranja-16-envelopes-ems-generico/p
FarmaPonte;7891106910989;Flanax XR 660mg Caixa Com 8 Comprimidos;Disponível;31,99;31,35;-2.0%;31,99;-0.0%;Reumatismo;26337;https://www.farmaponte.com.br/flanax-xr-660mg-caixa-com-8-comprimidos/p
FarmaPonte;7896641816871;Venvanse 70mg com 28 cápsulas;Disponível;593,46;453,64;-23.6%;154,30;-74.0%;Psicotropico;19206;https://www.farmaponte.com.br/zz-venvanse-70mg-28cap-a3/p
FarmaPonte;7894916515207;Colágeno Condres 90 Cápsulas;Disponível;0;204,82;0;0;0;Relaxante Muscular;13657;https://www.farmaponte.com.br/condres-40mg-caixa-com-90-capsulas/p
FarmaPonte;7500435245357;Pastilha Vick Drops Mentol 20 unidades;Disponível;0;14,60;0;0;0;Descongestionante Nasal;27225;https://www.farmaponte.com.br/pastilha-vick-drops-mentol-20-unidades/p
FarmaPonte;7895296232081;Cloridrato de Sertralina 50mg 30 Comprimidos NQ;Disponível;106,92;54,49;-49.0%;55,60;-48.0%;Psicotropico;19906;https://www.farmaponte.com.br/sertralina-50-30cpr-nq/p
FarmaPonte;7896112129653;Cloridrato De Dorzolamida + Maleato De Timolol Teuto 20Mg Ml + 5Mg Ml, Caixa Com 1 Frasco Gotejador Com 5Ml De Solucao De Uso Oftalmico;Disponível;92,28;60,59;-34.3%;61,83;-33.0%;Antiglaucomatoso;17792;https://www.farmaponte.com.br/cloridrato-de-dorzolamida-maleato-de-timolol-teuto-20mgml-5mgml-1-frasco-gotejador-com-5ml-de-solucao-de-uso-oftalmico/p
FarmaPonte;7897411610941;Loxonin 60Mg, Caixa Com 15 Comprimidos;Disponível;42,94;37,88;-11.8%;38,65;-10.0%;Reumatismo;14180;https://www.farmaponte.com.br/loxonin-60mg-caixa-com-15-comprimidos/p
FarmaPonte;7896658016677;Bravan 160Mg, Caixa Com 30 Comprimidos Revestidos;Disponível;51,91;44,77;-13.8%;45,68;-12.0%;Anti-hipertensivos;12687;https://www.farmaponte.com.br/bravan-160mg-caixa-com-30-comprimidos-revestidos/p
FarmaPonte;7891317015374;Pivast 2mg 30 Comprimidos;Disponível;106,93;89,07;-16.7%;90,89;-15.0%;Redutor De Colesterol Antihipertensivo;18997;https://www.farmaponte.com.br/pivast-2mg-30cpr/p
FarmaPonte;7897322702032;Rinosoro 9,0mg mL Descongestionante 30mL;Disponível;23,78;22,43;-5.7%;22,89;-3.7%;Descongestionante Nasal;15999;https://www.farmaponte.com.br/rinosoro-90mgml-frasco-com-30ml-de-solucao-de-uso-nasal-conta-gotas/p
FarmaPonte;7896672202025;Clenil A 400Mcg Ml, Caixa Com 10 Flaconetes Com 2Ml De Suspensao Para Nebulizacao;Disponível;0;74,30;0;0;0;Corticóide Anti-inflamatório;17686;https://www.farmaponte.com.br/clenil-a-400mcgml-caixa-com-10-flaconetes-com-2ml-de-suspensao-para-nebulizacao/p
FarmaPonte;7896004703466;Finasteriada 5mg EMS 30 Comprimidos;Disponível;126,30;45,80;-63.7%;46,73;-63.0%;Antiespamódico Urinário;24240;https://www.farmaponte.com.br/finasterida-5mg-30cpr-ems-gen/p
FarmaPonte;7899547543919;Nitrato de Miconazol 20mg g Prati Donaduzzi Creme 28g;Disponível;21,96;19,80;-9.8%;20,20;-8.0%;Antimicotico;23135;https://www.farmaponte.com.br/nitrato-miconazol-cr-28gr-prati/p
FarmaPonte;7896422507028;Dicloridrato de Cetirizina Comprimido Medley 10mg, caixa com 12 comprimidos revestidos;Disponível;0;36,67;0;0;0;Anti Histaminico E Antialergico Topico;17644;https://www.farmaponte.com.br/dicloridrato-de-cetirizina-comprimido-medley-10mg-caixa-com-12-comprimidos-revestidos/p
FarmaPonte;7896523208282;Acnezil 50Mg G, Caixa Com 1 Bisnaga Com 20G De Gel De Uso Dermatologico;Disponível;0;15,11;0;0;0;Antiacneico;12408;https://www.farmaponte.com.br/acnezil-50mgg-caixa-com-1-bisnaga-com-20g-de-gel-de-uso-dermatologico/p
FarmaPonte;7898158693129;Benatux 5 + 50 + 10mg Sabor Menta 12 Pastilhas;Disponível;23,42;14,96;-36.1%;17,60;-24.9%;Broncodilatador;16126;https://www.farmaponte.com.br/benatux-pastilha-5mg-50mg-10mg-caixa-com-12-pastilhas-sabor-menta/p
FarmaPonte;7896004732657;Cloridrato de Bupropiona 150mg;Disponível;254,91;104,92;-58.8%;53,53;-79.0%;Psicotropico;24535;https://www.farmaponte.com.br/cloridrato-de-bupropiona-150mg-germed-60-comprimidos-revestidos/p
FarmaPonte;7896714207384;Amoxicilina 500mg Neo Química com 21 Cápsulas;Disponível;46,73;32,98;-29.4%;33,65;-28.0%;Antibiotico;19638;https://www.farmaponte.com.br/amoxicilina-500mg-21caps-neo/p
FarmaPonte;7896004707990;Prednisona Germed Pharma 20Mg, Caixa Com 10 Comprimidos;Disponível;25,91;19,55;-24.5%;19,95;-23.0%;Corticóide Tópico;12691;https://www.farmaponte.com.br/prednisona-germed-pharma-20mg-caixa-com-10-comprimidos/p
FarmaPonte;7896004777221;Facoba Solução Oftálmica com 5mL;Disponível;47,13;41,57;-11.8%;42,42;-10.0%;Antibiotico;26854;https://www.farmaponte.com.br/facoba-solucao-oftalmica-com-5ml/p
FarmaPonte;7896637022842;Miosan 10mg 30 Comprimidos Revestidos;Disponível;70,74;40,08;-43.3%;40,90;-42.2%;Relaxante Muscular;20349;https://www.farmaponte.com.br/miosan-10mg-30cpr/p
FarmaPonte;7896658000911;Diosmin SDU Granulado para Solução Oral 900mg + 100mg com 30 Saches de 5g Sabor Abacaxi Aché;Disponível;198,62;184,92;-6.9%;62,90;-68.3%;Antivaricoso;12711;https://www.farmaponte.com.br/diosmin-sdu-900mg-100mg-caixa-com-30-saches-com-5g-de-granulado-para-solucao-oral-sabor-abacaxi/p
FarmaPonte;7896637022927;Colchis 0,5mg, caixa com 20 comprimidos;Disponível;0;23,51;0;0;0;Antigotoso;16802;https://www.farmaponte.com.br/colchis-05mg-caixa-com-20-comprimidos/p
FarmaPonte;7896006298014;Neovlar Levonorgestrel 0,25mg + Etinilestradiol 0,05mg 63 comprimidos;Disponível;28,59;24,66;-13.7%;25,16;-12.0%;Anticoncepcional;24847;https://www.farmaponte.com.br/neovlar-levonorgestrel-025mg-etinilestradiol-005mg-63-comprimidos/p
FarmaPonte;7896094929111;Creme Contra Assaduras Nebacetin Baby Regeneração 60g;Disponível;0;49,78;0;0;0;Antimicotico;25338;https://www.farmaponte.com.br/creme-contra-assaduras-nebacetin-baby-regeneracao-60g/p
FarmaPonte;0755244045965;Ômega 3 FDC 3 1000mg 360 cápsulas;Disponível;0;190,36;0;0;0;Redutor De Colesterol Antihipertensivo;25122;https://www.farmaponte.com.br/omega-3-1000mg-fdc-360-capsulas/p
FarmaPonte;9786526105238;Revista Livro Maria Clara JP Brincadeiras Divertidas;Disponível;11,99;11,75;-2.0%;11,99;-0.0%;Dermatológico;27848;https://www.farmaponte.com.br/revista-livro-maria-clara-jp-brincadeiras-divertidas/p
FarmaPonte;7896004749624;Tadalafila 5mg 30 comprimidos EMS Genérico;Disponível;111,41;8,23;-92.6%;27,85;-75.0%;Tratamento De Disfunção Erétil;28199;https://www.farmaponte.com.br/tadalafila-5mg-30-comprimidos-ems-generico/p
FarmaPonte;7895296128087;ESOMEPRAZOL 40MG 28CPR NQ;Disponível;281,45;88,26;-68.6%;90,06;-68.0%;Antiulceroso;27056;https://www.farmaponte.com.br/esomeprazol-40mg-28cpr-nq/p
FarmaPonte;7891317010157;Drospirenona + Etinilestradiol 3Mg + 0,03Mg Eurofarma 63 Comprimidos;Disponível;126,83;64,63;-49.0%;65,95;-48.0%;Anticoncepcional;20723;https://www.farmaponte.com.br/drospirenona-etinilestradiol-3mg-003mg-eurofarma-63-comprimidos/p
FarmaPonte;7896206401351;Losec Mups 10mg, caixa com 14 comprimidos revestidos;Disponível;0;120,43;0;0;0;Antiulceroso;20588;https://www.farmaponte.com.br/losec-mups-10mg-14cpr-zz/p
FarmaPonte;7896112140931;Ibupril Comprimido 300Mg, Caixa Com 20 Comprimidos;Disponível;20,30;15,28;-24.7%;15,59;-23.2%;Reumatismo;14114;https://www.farmaponte.com.br/ibupril-comprimido-300mg-caixa-com-20-comprimidos/p
FarmaPonte;7896004747040;ZZ Ezetimiba + Sinvastatina Ems 10Mg + 10Mg, Caixa Com 30 Comprimidos;Disponível;0;122,75;0;0;0;Redutor De Colesterol Antihipertensivo;16638;https://www.farmaponte.com.br/ezetimiba-sinvastatina-ems-10mg-10mg-caixa-com-30-comprimidos/p
FarmaPonte;7896004743943;Esomeprazol Magnésico 40mg 14 Comprimidos Revestidos - EMS;Disponível;0;65,09;0;0;0;Antiulceroso;18676;https://www.farmaponte.com.br/esomeprazol-40mg-14cpr-ems/p
FarmaPonte;7896512900074;Supositorio De Glicerina Granado Pharmacias Caixa Com 12 Supositorios, Uso Adulto;Disponível;28,45;27,88;-2.0%;28,45;-0.0%;Laxantes e Purgantes;12185;https://www.farmaponte.com.br/supositorio-de-glicerina-granado-pharmacias-caixa-com-12-supositorios-uso-adulto/p
FarmaPonte;7896094922426;Nesina Met 12,5Mg + 1000Mg, Caixa Com 60 Comprimidos Revestidos;Disponível;191,75;165,37;-13.8%;56,25;-70.7%;Antidiabéticos;15038;https://www.farmaponte.com.br/nesina-met-125mg-1000mg-caixa-com-60-comprimidos-revestidos/p
FarmaPonte;7896004730400;Hemifumarato de Quetiapina 100mg Germed 30 Comprimidos Revestidos;Disponível;150,49;98,81;-34.3%;50,42;-66.5%;Psicotropico;19265;https://www.farmaponte.com.br/fumarato-quetiapina-100mg-30cpr-ger/p
FarmaPonte;7896070600249;Creme fenergan 20Mg G, Caixa Com 1 Bisnaga Com 30G De Creme De Uso Dermatologico;Disponível;29,20;26,33;-9.8%;26,87;-8.0%;Anti Histaminico E Antialergico Topico;11969;https://www.farmaponte.com.br/cremefenergan-20mgg-caixa-com-1-bisnaga-com-30g-de-creme-de-uso-dermatologico/p
FarmaPonte;7896112425328;Suplemento Alimentar Pantogar 30Cap;Disponível;115,29;97,17;-15.7%;99,15;-14.0%;Dermatológico;15891;https://www.farmaponte.com.br/pantogar-caixa-com-30-capsulas-gelatinosas-duras/p
FarmaPonte;7896714292991;Levofloxacino Hemi-hidratado 750mg Com 7 Comprimidos Neo Química Genérico;Disponível;86,10;69,19;-19.6%;70,60;-18.0%;Antibiotico;29568;https://www.farmaponte.com.br/levofloxacino-hemi-hidratado-750mg-com-7-comprimidos-neo-quimica-generico/p
FarmaPonte;7896004792286;Dimesilato de Lisdexanfetamina 30Mg Com 30 Comprimidos Ems Genérico;Disponível;0;252,73;0;0;0;Psicotropico;27463;https://www.farmaponte.com.br/dimesilato-de-lisdexanfetamina-30mg-com-30-comprimidos-ems-generico/p
FarmaPonte;7896676422269;Amytril Cloridrato de Amitriptilina 25mg 30 comprimidos;Disponível;49,09;40,90;-16.7%;41,73;-15.0%;Psicotropico;19244;https://www.farmaponte.com.br/amytril-25mg-30cpr-c1/p
FarmaPonte;7891058003258;Apixabana 2,5mg 60 comprimidos MED;Disponível;0;138,08;0;0;0;Anticoagulante;26446;https://www.farmaponte.com.br/apixabana-25mg-60-comprimidos-med/p
FarmaPonte;7896006267072;Acetato de Hidrocortisona 10mg g Creme Dermatológico 20g União Química Genérico;Disponível;15,60;12,20;-21.8%;14,35;-8.0%;Corticóide Tópico;12883;https://www.farmaponte.com.br/acetato-de-hidrocortisona-uniao-quimica-10mgg-caixa-com-1-bisnaga-com-20g-de-creme-de-uso-dermatologico/p
